"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study2","G6","T1","TurnTaking","38",7.514875,173.517,73.5294,1.5308113,5.6644349,-0.889855947741558,-1.14462103318061,1.84388227916729,-1.0741782101946
"Study2","G6","T1","TurnTaking","39",7.5165417,146.51816,73.5294,1.5307959,5.6665319,-0.889869585103554,-1.1341310194487,0.56583098568236,-1.0741782101946
"Study2","G6","T1","TurnTaking","40",7.5182083,112.156,73.5294,1.5346765,5.6764801,-0.886433146989203,-1.08436623422797,-1.06077975148028,-1.0741782101946
"Study2","G6","T1","TurnTaking","41",7.519875,112.156,73.5294,1.5457459,5.698682,-0.876630717451762,-0.973303651550516,-1.06077975148028,-1.0741782101946
"Study2","G6","T1","TurnTaking","42",7.5215417,112.156,72.157302,1.5481145,5.7233001,-0.874533220333365,-0.850154291963632,-1.06077975148028,-1.10638755436555
"Study2","G6","T1","TurnTaking","43",7.5232083,112.156,71.7703,1.5425022,5.7415687,-0.879503153237857,-0.758767613440558,-1.06077975148028,-1.11547224118299
"Study2","G6","T1","TurnTaking","44",7.524875,112.156,71.7703,1.5372912,5.7526396,-0.884117717741769,-0.703386643948582,-1.06077975148028,-1.11547224118299
"Study2","G6","T1","TurnTaking","45",7.5265417,112.156,71.7703,1.5320442,5.7569905,-0.888764161793204,-0.681621741351444,-1.06077975148028,-1.11547224118299
"Study2","G6","T1","TurnTaking","46",7.5282083,112.156,71.7703,1.5272486,5.7547092,-0.893010871740424,-0.693033695727519,-1.06077975148028,-1.11547224118299
"Study2","G6","T1","TurnTaking","47",7.529875,112.156,71.7703,1.5172642,5.7434296,-0.90185248713725,-0.749458664201779,-1.06077975148028,-1.11547224118299
"Study2","G6","T1","TurnTaking","48",7.5315417,112.156,116.480092,1.4984767,5.7352324,-0.918489626000664,-0.790464262944393,-1.06077975148028,-0.065931262084283
"Study2","G6","T1","TurnTaking","49",7.5332083,118.03572,131.32877,1.4874579,5.7326391,-0.928247247062976,-0.803436963283439,-0.78244987688829,0.282634350711265
"Study2","G6","T1","TurnTaking","50",7.534875,125.519,180.18,1.4867655,5.7375638,-0.928860397026996,-0.778801688783882,-0.428211854680301,1.42939360569452
"Study2","G6","T1","TurnTaking","51",7.5365417,125.519,180.18,1.4885892,5.7386534,-0.927245432282075,-0.773351083651647,-0.428211854680301,1.42939360569452
"Study2","G6","T1","TurnTaking","52",7.5382083,125.519,180.18,1.4946595,5.7440252,-0.921869920689656,-0.746479240177585,-0.428211854680301,1.42939360569452
"Study2","G6","T1","TurnTaking","53",7.539875,125.519,180.18,1.4973763,5.7542941,-0.919464077503275,-0.695110188193001,-0.428211854680301,1.42939360569452
"Study2","G6","T1","TurnTaking","54",7.5415417,125.519,180.18,1.5185124,5.7639855,-0.900747152381199,-0.646630016957188,-0.428211854680301,1.42939360569452
"Study2","G6","T1","TurnTaking","55",7.5432083,125.519,180.18,1.5744658,5.7668124,-0.851198011426832,-0.632488758102276,-0.428211854680301,1.42939360569452
"Study2","G6","T1","TurnTaking","56",7.544875,125.519,180.18,1.6626525,5.771345,-0.773104897717917,-0.609814921077343,-0.428211854680301,1.42939360569452
"Study2","G6","T1","TurnTaking","57",7.5465417,125.519,180.18,1.7658016,5.772169,-0.681761935624173,-0.605692950970001,-0.428211854680301,1.42939360569452
"Study2","G6","T1","TurnTaking","58",7.5482083,125.519,115.315263,1.8360289,5.7766577,-0.619572642631351,-0.583238718905882,-0.428211854680301,-0.0932750656327891
"Study2","G6","T1","TurnTaking","59",7.549875,141.77436,77.2201,1.8526026,5.7803131,-0.604895918831986,-0.564952979184546,0.341272459240713,-0.987540793237717
"Study2","G6","T1","TurnTaking","60",7.5515417,162.463,77.2201,1.8279119,5.7882178,-0.626760595054736,-0.525410579782218,1.32061613150382,-0.987540793237717
"Study2","G6","T1","TurnTaking","61",7.5532083,162.463,113.794983,1.7840241,5.7910848,-0.665625128548269,-0.511068725051934,1.32061613150382,-0.12896291136699
"Study2","G6","T1","TurnTaking","62",7.554875,162.463,155.039,1.744242,5.7832574,-0.700853888201135,-0.550224439637152,1.32061613150382,0.839220657551065
"Study2","G6","T1","TurnTaking","63",7.5565417,162.463,155.039,1.7103484,5.7736346,-0.730868127976572,-0.598361446856744,1.32061613150382,0.839220657551065
"Study2","G6","T1","TurnTaking","64",7.5582083,162.463,163.83835,1.6816405,5.7667572,-0.756290207485661,-0.632764890080338,1.32061613150382,1.04578118940127
"Study2","G6","T1","TurnTaking","65",7.559875,162.463,180.18,1.6588746,5.7590822,-0.776450390567529,-0.671158240291338,1.32061613150382,1.42939360569452
"Study2","G6","T1","TurnTaking","66",7.5615417,162.463,180.18,1.6361179,5.758177,-0.796602426653919,-0.675686404540327,1.32061613150382,1.42939360569452
"Study2","G6","T1","TurnTaking","67",7.5632083,162.463,180.18,1.6183075,5.765905,-0.812374301464988,-0.637027927611261,1.32061613150382,1.42939360569452
"Study2","G6","T1","TurnTaking","68",7.564875,162.463,180.18,1.6019046,5.7821906,-0.826899774522218,-0.555560990256709,1.32061613150382,1.42939360569452
"Study2","G6","T1","TurnTaking","69",7.5665417,157.54204,180.18,1.5791136,5.7995876,-0.847082184733053,-0.46853439564815,1.08767133486857,1.42939360569452
"Study2","G6","T1","TurnTaking","70",7.5682083,151.279,180.18,1.5625425,5.8115629,-0.861756606120652,-0.408629263819909,0.791196139150984,1.42939360569452
"Study2","G6","T1","TurnTaking","71",7.569875,151.279,180.18,1.5553177,5.8154678,-0.868154477091265,-0.38909542756728,0.791196139150984,1.42939360569452
"Study2","G6","T1","TurnTaking","72",7.5715417,151.279,180.18,1.5603518,5.8128963,-0.863696565141708,-0.401959075784554,0.791196139150984,1.42939360569452
"Study2","G6","T1","TurnTaking","73",7.5732083,151.279,105.903522,1.570791,5.8015288,-0.854452204794511,-0.45882375441954,0.791196139150984,-0.314211183254707
"Study2","G6","T1","TurnTaking","74",7.574875,151.279,78.4314,1.5754642,5.7907024,-0.850313885308869,-0.512981639334761,0.791196139150984,-0.959106105194832
"Study2","G6","T1","TurnTaking","75",7.5765417,151.279,78.4314,1.5864387,5.7849243,-0.84059549380087,-0.541885954234324,0.791196139150984,-0.959106105194832
"Study2","G6","T1","TurnTaking","76",7.5782083,151.279,78.4314,1.6188564,5.7772671,-0.811888226919566,-0.580190261887174,0.791196139150984,-0.959106105194832
"Study2","G6","T1","TurnTaking","77",7.579875,151.279,78.4314,1.6882572,5.7654809,-0.750430835205285,-0.639149441594907,0.791196139150984,-0.959106105194832
"Study2","G6","T1","TurnTaking","78",7.5815417,151.279,78.4314,1.77905,5.75416,-0.670029907918622,-0.695781008813627,0.791196139150984,-0.959106105194832
"Study2","G6","T1","TurnTaking","79",7.5832083,145.5348,78.4314,1.8702088,5.7477278,-0.58930487189881,-0.72795738760544,0.519281410961322,-0.959106105194832
"Study2","G6","T1","TurnTaking","80",7.584875,138.224,80.436128,1.9943179,5.7471576,-0.479400928802956,-0.730809750900596,0.173208120538117,-0.912046074409035
"Study2","G6","T1","TurnTaking","81",7.5865417,138.224,82.9876,2.1758728,5.7488657,-0.318626260399322,-0.7222651669924,0.173208120538117,-0.852151489772565
"Study2","G6","T1","TurnTaking","82",7.5882083,138.224,82.9876,2.4019561,5.7521682,-0.118419779664847,-0.70574477102213,0.173208120538117,-0.852151489772565
"Study2","G6","T1","TurnTaking","83",7.589875,138.224,82.9876,2.6329896,5.7513268,0.0861703159625968,-0.709953782731253,0.173208120538117,-0.852151489772565
"Study2","G6","T1","TurnTaking","84",7.5915417,138.224,82.9876,2.7858582,5.7421849,0.221542032585656,-0.755685140163685,0.173208120538117,-0.852151489772565
"Study2","G6","T1","TurnTaking","85",7.5932083,138.224,82.9876,2.7939147,5.7281128,0.228676409658342,-0.826079285245659,0.173208120538117,-0.852151489772565
"Study2","G6","T1","TurnTaking","86",7.594875,138.224,82.9876,2.6581633,5.7153081,0.108462709447942,-0.89013340009214,0.173208120538117,-0.852151489772565
"Study2","G6","T1","TurnTaking","87",7.5965417,138.224,82.9876,2.4493101,5.7034549,-0.0764857770706697,-0.949427739990639,0.173208120538117,-0.852151489772565
"Study2","G6","T1","TurnTaking","88",7.5982083,138.224,80.269374,2.2406341,5.6930778,-0.261277345372031,-1.00133805067136,0.173208120538117,-0.915960544787887
"Study2","G6","T1","TurnTaking","89",7.599875,127.74144,80.2139,2.050339,5.6887706,-0.429791836588387,-1.02288434878586,-0.323007619361575,-0.917262770400444
"Study2","G6","T1","TurnTaking","90",7.6015417,114.4,80.2139,1.9022858,5.6887552,-0.560899309513089,-1.02296138560583,-0.954554924688456,-0.917262770400444
"Study2","G6","T1","TurnTaking","91",7.6032083,114.4,80.2139,1.8029782,5.688096,-0.648840458223263,-1.0262589616917,-0.954554924688456,-0.917262770400444
"Study2","G6","T1","TurnTaking","92",7.604875,114.4,80.2139,1.7311068,5.6790586,-0.712485672440588,-1.07146756927435,-0.954554924688456,-0.917262770400444
"Study2","G6","T1","TurnTaking","93",7.6065417,114.4,103.854593,1.6723811,5.6625919,-0.764489804217099,-1.15384043962216,-0.954554924688456,-0.362308811370797
"Study2","G6","T1","TurnTaking","94",7.6082083,114.4,105.634,1.6186678,5.6441922,-0.812055240326865,-1.24588293159314,-0.954554924688456,-0.320538083271791
"Study2","G6","T1","TurnTaking","95",7.609875,114.4,105.634,1.5699101,5.6243687,-0.855232279611532,-1.34504782773746,-0.954554924688456,-0.320538083271791
"Study2","G6","T1","TurnTaking","96",7.6115417,114.4,105.634,1.5433103,5.6091053,-0.878787545950271,-1.4214013211069,-0.954554924688456,-0.320538083271791
"Study2","G6","T1","TurnTaking","97",7.6132083,114.4,124.3639,1.5357706,5.606042,-0.885464274407409,-1.43672514517223,-0.954554924688456,0.119137359289448
"Study2","G6","T1","TurnTaking","98",7.614875,114.4,168.067,1.5412588,5.6398681,-0.880604237387572,-1.26751377011396,-0.954554924688456,1.14504672526567
"Study2","G6","T1","TurnTaking","99",7.6165417,114.06384,168.067,1.5515355,5.7229673,-0.871503777775721,-0.851819087657475,-0.97046782030982,1.14504672526567
"Study2","G6","T1","TurnTaking","100",7.6182083,113.636,163.97044,1.5553208,5.8494478,-0.868151731908007,-0.219114184548436,-0.990720596555192,1.04888193896256
"Study2","G6","T1","TurnTaking","101",7.619875,113.636,133.929,1.5531715,5.9944214,-0.870055029449411,0.50610043384229,-0.990720596555192,0.343673506073067
"Study2","G6","T1","TurnTaking","102",7.6215417,113.636,133.929,1.5519864,6.1196655,-0.871104486442999,1.13262038083395,-0.990720596555192,0.343673506073067
"Study2","G6","T1","TurnTaking","103",7.6232083,113.636,133.929,1.5688966,6.2066167,-0.856129777428595,1.56758427306409,-0.990720596555192,0.343673506073067
"Study2","G6","T1","TurnTaking","104",7.624875,113.636,164.28556,1.6295193,6.256287,-0.802445770606235,1.81605453013057,-0.990720596555192,1.05627923021665
"Study2","G6","T1","TurnTaking","105",7.6265417,113.636,178.571,1.7338803,6.2715815,-0.710029618966859,1.89256359785722,-0.990720596555192,1.39162310040186
"Study2","G6","T1","TurnTaking","106",7.6282083,113.636,178.571,1.8490382,6.2627356,-0.608052348253929,1.84831294813326,-0.990720596555192,1.39162310040186
"Study2","G6","T1","TurnTaking","107",7.629875,113.636,178.571,1.9921268,6.2433102,-0.481341242041206,1.751139503809,-0.990720596555192,1.39162310040186
"Study2","G6","T1","TurnTaking","108",7.6315417,113.636,178.571,2.1770629,6.2202824,-0.3175723756908,1.63594544648147,-0.990720596555192,1.39162310040186
"Study2","G6","T1","TurnTaking","109",7.6332083,120.909932442948,178.571,2.408505,6.2009733,-0.112620447198973,1.5393537802197,-0.646392515517936,1.39162310040186
"Study2","G6","T1","TurnTaking","110",7.634875,130.167664643064,178.571,2.6725706,6.1872316,0.121220992920829,1.47061242509338,-0.208156776015973,1.39162310040186
"Study2","G6","T1","TurnTaking","111",7.6365417,130.167664643064,178.571,2.9518866,6.1803631,0.368567317805641,1.43625350314886,-0.208156776015973,1.39162310040186
"Study2","G6","T1","TurnTaking","112",7.6382083,130.167664643064,178.571,3.2239225,6.1796944,0.609466801192673,1.43290840434937,-0.208156776015973,1.39162310040186
"Study2","G6","T1","TurnTaking","113",7.639875,130.167664643064,178.571,3.4612306,6.1848048,0.819613324844728,1.45847262284034,-0.208156776015973,1.39162310040186
"Study2","G6","T1","TurnTaking","114",7.6415417,130.167664643064,151.84485,3.6117739,6.1865645,0.952925888360717,1.46727533011934,-0.208156776015973,0.764239514306468
"Study2","G6","T1","TurnTaking","115",7.6432083,130.167664643064,57.0885,3.6428336,6.1847927,0.980430587866025,1.45841209391037,-0.208156776015973,-1.46012047275901
"Study2","G6","T1","TurnTaking","116",7.644875,130.167664643064,57.0885,3.5400294,6.1734868,0.889393049548409,1.40185556255526,-0.208156776015973,-1.46012047275901
"Study2","G6","T1","TurnTaking","117",7.6465417,130.167664643064,57.0885,3.3256743,6.1556027,0.699572394071042,1.31239230333592,-0.208156776015973,-1.46012047275901
"Study2","G6","T1","TurnTaking","118",7.6482083,130.167664643064,57.0885,3.0484134,6.143704,0.454045948578283,1.25287035465115,-0.208156776015973,-1.46012047275901
"Study2","G6","T1","TurnTaking","119",7.649875,114.501700200116,78.07449,2.7435422,6.1443273,0.184069395558684,1.25598834490346,-0.949740715177762,-0.967484396707576
"Study2","G6","T1","TurnTaking","120",7.6515417,94.5632,118.812,2.4693727,6.1535214,-0.0587194823448607,1.30198082714124,-1.89357481956549,-0.0111908373136172
"Study2","G6","T1","TurnTaking","121",7.6532083,94.5632,118.812,2.2542814,6.1686827,-0.249192074569068,1.37782357639908,-1.89357481956549,-0.0111908373136172
"Study2","G6","T1","TurnTaking","122",7.654875,94.5632,118.812,2.1002407,6.1923156,-0.385601736126887,1.49604458046442,-1.89357481956549,-0.0111908373136172
"Study2","G6","T1","TurnTaking","123",7.6565417,94.5632,136.33966,1.9923404,6.2131781,-0.481152090059238,1.60040696076109,-1.89357481956549,0.400262596370649
"Study2","G6","T1","TurnTaking","124",7.6582083,94.5632,159.574,1.9226532,6.2121432,-0.542863101284921,1.59522998641146,-1.89357481956549,0.945677613114908
"Study2","G6","T1","TurnTaking","125",7.659875,94.5632,159.574,1.8724946,6.191663,-0.587280697739716,1.49278002015853,-1.89357481956549,0.945677613114908
"Study2","G6","T1","TurnTaking","126",7.6615417,94.5632,159.574,1.8333467,6.1691772,-0.62194784603039,1.38029725870258,-1.89357481956549,0.945677613114908
"Study2","G6","T1","TurnTaking","127",7.6632083,94.5632,158.84146,1.8090027,6.1465823,-0.643505504499636,1.26726873639868,-1.89357481956549,0.928481587044624
"Study2","G6","T1","TurnTaking","128",7.664875,94.5632,158.311,1.7969083,6.1193751,-0.654215615598488,1.13116768651456,-1.89357481956549,0.916029292304073
"Study2","G6","T1","TurnTaking","129",7.6665417,123.577152,158.311,1.8234007,6.0874876,-0.630755456576526,0.971653946468554,-0.520133631621501,0.916029292304073
"Study2","G6","T1","TurnTaking","130",7.6682083,160.504,158.311,1.9301753,6.0509706,-0.53620195838435,0.788981637718726,1.22788242576176,0.916029292304073
"Study2","G6","T1","TurnTaking","131",7.669875,160.504,162.41588,2.0987981,6.0065366,-0.386879220439561,0.566705400158416,1.22788242576176,1.0123893866271
"Study2","G6","T1","TurnTaking","132",7.6715417,160.504,166.205,2.2846099,5.964084,-0.222334884095665,0.354340899941172,1.22788242576176,1.10133716600219
"Study2","G6","T1","TurnTaking","133",7.6732083,160.504,166.205,2.4787448,5.9296992,-0.0504200849188168,0.182334689083186,1.22788242576176,1.10133716600219
"Study2","G6","T1","TurnTaking","134",7.674875,160.504,166.205,2.664865,5.9156679,0.114397352882191,0.112144641550216,1.22788242576176,1.10133716600219
"Study2","G6","T1","TurnTaking","135",7.6765417,160.504,166.205,2.7839047,5.9241783,0.219812124361055,0.154716989124897,1.22788242576176,1.10133716600219
"Study2","G6","T1","TurnTaking","136",7.6782083,160.504,166.205,2.8090229,5.9360143,0.242055370210637,0.213925287899794,1.22788242576176,1.10133716600219
"Study2","G6","T1","TurnTaking","137",7.679875,160.504,121.1516,2.7530854,5.9362361,0.192520309389759,0.215034818202961,1.22788242576176,0.0437301534773788
"Study2","G6","T1","TurnTaking","138",7.6815417,160.504,112.57,2.614377,5.924853,0.0696880585675638,0.158092102269831,1.22788242576176,-0.157718801289253
"Study2","G6","T1","TurnTaking","139",7.6832083,162.18744,112.57,2.4474277,5.8926422,-0.0781527231889127,-0.00303891075640554,1.30757187425304,-0.157718801289253
"Study2","G6","T1","TurnTaking","140",7.684875,164.33,112.57,2.2844213,5.8404268,-0.222501897502964,-0.264240752920212,1.40899480869649,-0.157718801289253
"Study2","G6","T1","TurnTaking","141",7.6865417,164.33,112.57,2.1338834,5.7776916,-0.355809679086824,-0.578066746947168,1.40899480869649,-0.157718801289253
"Study2","G6","T1","TurnTaking","142",7.6882083,164.33,112.57,2.0136349,5.7145077,-0.462294894928062,-0.894137313774076,1.40899480869649,-0.157718801289253
"Study2","G6","T1","TurnTaking","143",7.689875,164.33,112.57,1.8848357,5.659204,-0.576352123186035,-1.17078803977588,1.40899480869649,-0.157718801289253
"Study2","G6","T1","TurnTaking","144",7.6915417,164.33,112.57,1.719333,5.6124086,-0.72291187845789,-1.40487692322391,1.40899480869649,-0.157718801289253
"Study2","G6","T1","TurnTaking","145",7.6932083,164.33,112.57,1.5623534,5.5763029,-0.861924062299445,-1.5854917485937,1.40899480869649,-0.157718801289253
"Study2","G6","T1","TurnTaking","146",7.694875,164.33,112.57,1.4371616,5.5502635,-0.972786782787045,-1.71575100637666,1.40899480869649,-0.157718801289253
"Study2","G6","T1","TurnTaking","147",7.6965417,164.33,112.57,1.3511809,5.5318628,-1.04892638866721,-1.80779850073855,1.40899480869649,-0.157718801289253
"Study2","G6","T1","TurnTaking","148",7.6982083,164.33,112.57,1.2973451,5.5206726,-1.09660030379285,-1.86377625546572,1.40899480869649,-0.157718801289253
"Study2","G6","T1","TurnTaking","149",7.699875,138.11832,112.57,1.2393006,5.5304994,-1.14800120368679,-1.81461876050111,0.168205518178332,-0.157718801289253
"Study2","G6","T1","TurnTaking","150",7.7015417,104.758,112.57,1.1569702,5.5731202,-1.22090831200245,-1.60141285813332,-1.41098085157205,-0.157718801289253
"Study2","G6","T1","TurnTaking","151",7.7032083,104.758,112.57,1.0697696,5.6496978,-1.29812819177214,-1.21834176821572,-1.41098085157205,-0.157718801289253
"Study2","G6","T1","TurnTaking","152",7.704875,104.758,112.57,0.9830355,5.7587525,-1.37493496573851,-0.672807528573366,-1.41098085157205,-0.157718801289253
"Study2","G6","T1","TurnTaking","153",7.7065417,104.758,112.57,0.89342045,5.8803283,-1.45429294477254,-0.0646378521457434,-1.41098085157205,-0.157718801289253
"Study2","G6","T1","TurnTaking","154",7.7082083,104.758,112.57,0.74471744,5.9904907,-1.58597585238546,0.48643753590426,-1.41098085157205,-0.157718801289253
"Study2","G6","T1","TurnTaking","155",7.709875,104.758,112.57,0.5078003,6.0816712,-1.79577616415142,0.942558039997251,-1.41098085157205,-0.157718801289253
"Study2","G6","T1","TurnTaking","156",7.7115417,104.758,112.57,0.26377261,6.1501681,-2.01187317360175,1.2852063097129,-1.41098085157205,-0.157718801289253
"Study2","G6","T1","TurnTaking","157",7.7132083,104.758,112.57,0.075756844,6.1907931,-2.17836921657997,1.48842844030855,-1.41098085157205,-0.157718801289253
"Study2","G6","T1","TurnTaking","158",7.714875,104.758,112.731149233845,-0.05558470993,6.1950745,-2.29467780853047,1.50984567673766,-1.41098085157205,-0.153935900114706
"Study2","G6","T1","TurnTaking","159",7.7165417,107.50844,113.888504922646,2.33176764704921,6.1542177,-0.180574671925687,1.30546399192976,-1.28078253936113,-0.126767528971535
"Study2","G6","T1","TurnTaking","160",7.7182083,111.009,130.435,2.38160931331552,6.0835906,-0.136437733916024,0.95215962910409,-1.11507559654723,0.261653527519579
"Study2","G6","T1","TurnTaking","161",7.719875,111.009,130.435,2.38160931331552,6.0073062,-0.136437733916024,0.57055524020042,-1.11507559654723,0.261653527519579
"Study2","G6","T1","TurnTaking","162",7.7215417,111.009,130.435,2.38160931331552,5.9416594,-0.136437733916024,0.24216428480873,-1.11507559654723,0.261653527519579
"Study2","G6","T1","TurnTaking","163",7.7232083,111.009,130.435,2.38160931331552,5.8902891,-0.136437733916024,-0.0148100367995997,-1.11507559654723,0.261653527519579
"Study2","G6","T1","TurnTaking","164",7.724875,111.009,159.3548,2.38160931331552,5.8399666,-0.136437733916024,-0.2665428532156,-1.11507559654723,0.940531997974975
"Study2","G6","T1","TurnTaking","165",7.7265417,111.009,174.927,2.38160931331552,5.7853694,-0.136437733916024,-0.53965939004163,-1.11507559654723,1.3060819436048
"Study2","G6","T1","TurnTaking","166",7.7282083,111.009,174.927,2.38160931331552,5.7310978,-0.136437733916024,-0.811147148388354,-1.11507559654723,1.3060819436048
"Study2","G6","T1","TurnTaking","167",7.729875,111.009,159.27204,2.38160931331552,5.6766967,-0.136437733916024,-1.08328271635753,-1.11507559654723,0.938589246565391
"Study2","G6","T1","TurnTaking","168",7.7315417,111.009,144.231,2.38160931331552,5.622882,-0.136437733916024,-1.35248488229885,-1.11507559654723,0.585508027841249
"Study2","G6","T1","TurnTaking","169",7.7332083,130.83408,144.231,2.38160931331552,5.572208,-0.136437733916024,-1.60597603911866,-0.176610494437569,0.585508027841249
"Study2","G6","T1","TurnTaking","170",7.734875,156.066,144.231,2.38160931331552,5.5229128,-0.136437733916024,-1.85256989935593,1.01779963552018,0.585508027841249
