"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study2","G7","T3","TurnTaking","37",31.224191,104.896,101.351,1.4421083,-2.0896236,1.91886239760971,0.018701105167782,0.179455524345318,0.132923562769151
"Study2","G7","T3","TurnTaking","38",31.225858,104.896,101.351,1.15077215,-2.4649814,1.79096228906737,-0.18169145880874,0.179455524345318,0.132923562769151
"Study2","G7","T3","TurnTaking","39",31.227524,104.896,101.351,0.4029357439,-2.8604985,1.46265302325156,-0.392846484135397,0.179455524345318,0.132923562769151
"Study2","G7","T3","TurnTaking","40",31.229191,104.896,101.351,-0.4875183,-3.1939787,1.07173288214728,-0.570881820855197,0.179455524345318,0.132923562769151
"Study2","G7","T3","TurnTaking","41",31.230857,104.896,101.351,-1.62800615,-3.4145627,0.571044863148536,-0.688645174466597,0.179455524345318,0.132923562769151
"Study2","G7","T3","TurnTaking","42",31.232526,104.96917,103.35036,-3.1314666,-3.5110506,-0.0889925360692334,-0.740157245545738,0.187243755668115,0.334026874840933
"Study2","G7","T3","TurnTaking","43",31.234192,107.335,104.167,-4.5433408,-3.5551023,-0.708822459091597,-0.763675161279805,0.439063235105214,0.416167664278703
"Study2","G7","T3","TurnTaking","44",31.235859,107.335,104.167,-5.4456906,-3.6718536,-1.10496498161467,-0.826005269657976,0.439063235105214,0.416167664278703
"Study2","G7","T3","TurnTaking","45",31.237525,107.335,104.167,-5.6535711,-3.8288999,-1.19622704611932,-0.909847701385853,0.439063235105214,0.416167664278703
"Study2","G7","T3","TurnTaking","46",31.239193,107.335,104.167,-5.3796176,-4.0009463,-1.07595813206401,-1.00169824830117,0.439063235105214,0.416167664278703
"Study2","G7","T3","TurnTaking","47",31.240858,107.335,104.69995,-5.1449096,-4.2037595,-0.972918469201178,-1.10997429093645,0.439063235105214,0.469773823333929
"Study2","G7","T3","TurnTaking","48",31.242523,107.335,107.72,-5.1823822,-4.2545413,-0.989369395759258,-1.13708521045202,0.439063235105214,0.773542057980209
"Study2","G7","T3","TurnTaking","49",31.244192,107.335,107.72,-5.3509823,-4.0712891,-1.06338688754752,-1.0392522142752,0.439063235105214,0.773542057980209
"Study2","G7","T3","TurnTaking","50",31.245858,107.335,107.72,-5.5540865,-3.7552826,-1.15255209833721,-0.870545575520802,0.439063235105214,0.773542057980209
"Study2","G7","T3","TurnTaking","51",31.247523,107.335,107.72,-5.724911,-3.4349156,-1.22754612874398,-0.699510993201036,0.439063235105214,0.773542057980209
"Study2","G7","T3","TurnTaking","52",31.249191,107.38174,107.72,-5.7666439,-3.1878932,-1.24586737874947,-0.56763295018279,0.444038251259751,0.773542057980209
"Study2","G7","T3","TurnTaking","53",31.25086,108.893,109.71944,-5.6524446,-3.041443,-1.19573249893637,-0.489447466697768,0.604897106923139,0.974653416759421
"Study2","G7","T3","TurnTaking","54",31.252526,108.893,110.497,-5.1928526,-2.9852082,-0.993966028537173,-0.459425349782369,0.604897106923139,1.052863389618
"Study2","G7","T3","TurnTaking","55",31.254192,108.893,110.497,-4.456235,-2.9984527,-0.670581954867637,-0.466496201416695,0.604897106923139,1.052863389618
"Study2","G7","T3","TurnTaking","56",31.255859,108.893,110.497,-3.7623134,-3.0479608,-0.365941943801809,-0.492927129711261,0.604897106923139,1.052863389618
"Study2","G7","T3","TurnTaking","57",31.257526,108.893,110.497,-3.3613064,-3.0958346,-0.189895000000847,-0.518485552979138,0.604897106923139,1.052863389618
"Study2","G7","T3","TurnTaking","58",31.259192,108.893,111.63562,-3.5376037,-3.1206703,-0.267291656082565,-0.531744607676154,0.604897106923139,1.16739016478164
"Study2","G7","T3","TurnTaking","59",31.260857,108.893,113.208,-3.8961277,-3.0884333,-0.424688046867006,-0.514534215125604,0.604897106923139,1.32554618762667
"Study2","G7","T3","TurnTaking","60",31.262524,108.893,113.208,-3.9634975,-3.0185854,-0.454264207369147,-0.477244461803904,0.604897106923139,1.32554618762667
"Study2","G7","T3","TurnTaking","61",31.264192,108.893,113.208,-3.7979862,-2.9705358,-0.381602736298756,-0.451592184051727,0.604897106923139,1.32554618762667
"Study2","G7","T3","TurnTaking","62",31.265858,108.90518,113.208,-3.5336272,-2.9420071,-0.265545924282311,-0.436361544539462,0.606193548873552,1.32554618762667
"Study2","G7","T3","TurnTaking","63",31.267524,109.299,113.57235,-3.1336639,-2.9235924,-0.0899571774585704,-0.426530474163787,0.648111838603549,1.36219391077475
"Study2","G7","T3","TurnTaking","64",31.269193,109.299,114.943,-2.0682155,-3.0047332,0.377787611529217,-0.469849176892506,0.648111838603549,1.5000591549985
"Study2","G7","T3","TurnTaking","65",31.27086,109.299,114.943,-0.3769837651,-3.2084533,1.12025888556769,-0.578609386944231,0.648111838603549,1.5000591549985
"Study2","G7","T3","TurnTaking","66",31.272525,109.299,114.943,1.23548286,-3.4829104,1.82815131968955,-0.725134014834103,0.648111838603549,1.5000591549985
"Study2","G7","T3","TurnTaking","67",31.274192,109.299,114.943,-2.26543254750624,-3.7427089,0.291206932192142,-0.863832844410188,0.648111838603549,1.5000591549985
"Study2","G7","T3","TurnTaking","68",31.27586,109.299,115.14496,-2.78206780618678,-3.8940887,0.064397778360588,-0.944650097325281,0.648111838603549,1.52037306790363
"Study2","G7","T3","TurnTaking","69",31.277524,109.299,117.187,-2.78206780618678,-3.8339175,0.064397778360588,-0.912526451445153,0.648111838603549,1.72576929838892
"Study2","G7","T3","TurnTaking","70",31.279191,109.299,117.187,-2.78206780618678,-3.5659424,0.064397778360588,-0.769462373994611,0.648111838603549,1.72576929838892
"Study2","G7","T3","TurnTaking","71",31.280857,109.299,117.187,-2.78206780618678,-3.2988647,0.064397778360588,-0.626877392188047,0.648111838603549,1.72576929838892
"Study2","G7","T3","TurnTaking","72",31.282524,109.37217,117.187,-2.78206780618678,-3.2976561,0.064397778360588,-0.626232155955252,0.655900069926347,1.72576929838892
"Study2","G7","T3","TurnTaking","73",31.284192,111.738,117.61144,-2.78206780618678,-3.5131194,0.064397778360588,-0.741261717429244,0.907719549363445,1.7684611046548
"Study2","G7","T3","TurnTaking","74",31.285858,111.738,120.724,-2.78206780618678,-3.7009489,0.064397778360588,-0.841538400357981,0.907719549363445,2.08153435060458
"Study2","G7","T3","TurnTaking","75",31.287525,111.738,120.724,-2.78206780618678,-3.7643275,0.064397778360588,-0.875374383399341,0.907719549363445,2.08153435060458
"Study2","G7","T3","TurnTaking","76",31.289193,111.738,120.724,-2.78206780618678,-3.7483924,0.064397778360588,-0.866867099026345,0.907719549363445,2.08153435060458
"Study2","G7","T3","TurnTaking","77",31.290859,111.738,120.724,-2.78206780618678,-3.7339227,0.064397778360588,-0.859142148904165,0.907719549363445,2.08153435060458
"Study2","G7","T3","TurnTaking","78",31.292525,111.738,120.95713,-2.78206780618678,-3.7317026,0.064397778360588,-0.857956902370633,0.907719549363445,2.10498346189184
"Study2","G7","T3","TurnTaking","79",31.294192,111.738,121.951,-2.78206780618678,-3.7318429,0.064397778360588,-0.858031804442006,0.907719549363445,2.20495072580068
"Study2","G7","T3","TurnTaking","80",31.295858,111.738,121.951,-2.78206780618678,-3.7419225,0.064397778360588,-0.863413008423534,0.907719549363445,2.20495072580068
"Study2","G7","T3","TurnTaking","81",31.297523,111.738,121.951,-2.78206780618678,-3.8162258,0.064397778360588,-0.903081369648255,0.907719549363445,2.20495072580068
"Study2","G7","T3","TurnTaking","82",31.299191,111.86079,121.951,-2.78206780618678,-4.0135892,0.064397778360588,-1.00844792327022,0.920789344691123,2.20495072580068
"Study2","G7","T3","TurnTaking","83",31.300858,115.831,115.606856632564,-2.78206780618678,-4.2754669,0.064397778360588,-1.148256776986,1.34337939361939,1.56683240621362
"Study2","G7","T3","TurnTaking","84",31.302524,115.831,100.803855441881,-2.78206780618678,-4.5082889,0.064397778360588,-1.27255364128492,1.34337939361939,0.0778896605104981
"Study2","G7","T3","TurnTaking","85",31.304192,115.831,100.803855441881,-0.947815161773938,-4.6714112,0.869656968867775,-1.35963987191273,1.34337939361939,0.0778896605104981
"Study2","G7","T3","TurnTaking","86",31.305859,115.831,100.803855441881,1.722705,-4.7741086,2.04204775715614,-1.41446701364183,1.34337939361939,0.0778896605104981
"Study2","G7","T3","TurnTaking","87",31.307526,115.831,100.803855441881,1.3478209,-4.8379395,1.877469083755,-1.44854446644001,1.34337939361939,0.0778896605104981
"Study2","G7","T3","TurnTaking","88",31.309192,115.831,109.148351819547,0.79696666,-4.8713441,1.63563738148595,-1.4663782065211,1.34337939361939,0.917211172954347
"Study2","G7","T3","TurnTaking","89",31.310859,115.831,122.2,0.2176421969,-4.8800993,1.38130690546461,-1.47105235203273,1.34337939361939,2.22999610267421
"Study2","G7","T3","TurnTaking","90",31.312524,115.831,122.2,-0.298287945,-4.8761538,1.15480730646437,-1.46894596484384,1.34337939361939,2.22999610267421
"Study2","G7","T3","TurnTaking","91",31.314192,115.831,122.2,-0.71852719,-4.8803194,0.970317173505407,-1.47116985699288,1.34337939361939,2.22999610267421
"Study2","G7","T3","TurnTaking","92",31.315858,115.84108,122.2,-1.00876447,-4.9004394,0.842899482240406,-1.4819113372211,1.3444523110956,2.22999610267421
"Study2","G7","T3","TurnTaking","93",31.317523,116.167,122.08297,-1.3165553,-4.9226319,0.707775569312548,-1.49375926465474,1.37914330949283,2.21822477554365
"Study2","G7","T3","TurnTaking","94",31.319192,116.167,121.951,-1.7367861,-4.9419188,0.523289143811164,-1.50405597713056,1.37914330949283,2.20495072580068
"Study2","G7","T3","TurnTaking","95",31.320859,116.167,121.951,-2.1992429,-4.9728423,0.320264991414889,-1.5205651304028,1.37914330949283,2.20495072580068
"Study2","G7","T3","TurnTaking","96",31.322525,116.167,121.951,-2.6950834,-5.0503395,0.102584989226046,-1.56193862153313,1.37914330949283,2.20495072580068
"Study2","G7","T3","TurnTaking","97",31.324192,116.167,121.951,-3.3977782,-5.1286651,-0.205906563202786,-1.60375437122316,1.37914330949283,2.20495072580068
"Study2","G7","T3","TurnTaking","98",31.32586,116.167,121.24588,-3.955377,-5.1301637,-0.450699209234112,-1.60455442998409,1.37914330949283,2.13402704651928
"Study2","G7","T3","TurnTaking","99",31.327526,116.167,120.482,-4.2443997,-4.9322139,-0.57758368512631,-1.49887481453281,1.37914330949283,2.0571930606311
"Study2","G7","T3","TurnTaking","100",31.329192,116.167,120.482,-4.3306395,-4.4172148,-0.615444004831468,-1.22393183987076,1.37914330949283,2.0571930606311
"Study2","G7","T3","TurnTaking","101",31.330858,116.167,120.482,-4.2022856,-3.7812104,-0.559095083690604,-0.884387670503963,1.37914330949283,2.0571930606311
"Study2","G7","T3","TurnTaking","102",31.332524,116.07226,120.482,-3.8526915,-3.113211,-0.405619027472513,-0.527762305316992,1.36905916249923,2.0571930606311
"Study2","G7","T3","TurnTaking","103",31.334192,113.009,119.58362,-3.4711243,-2.3774723,-0.238106391995599,-0.134972906749137,1.0430050763728,1.96683054787749
"Study2","G7","T3","TurnTaking","104",31.335857,113.009,118.343,-3.1743928,-1.6647827,-0.10783765926905,0.245511250669202,1.0430050763728,1.84204422074156
"Study2","G7","T3","TurnTaking","105",31.337524,113.009,118.343,-2.9992956,-1.07298269,-0.0309678616642553,0.561455987571516,1.0430050763728,1.84204422074156
"Study2","G7","T3","TurnTaking","106",31.339193,113.009,118.343,-2.9807225,-0.60292053,-0.0228140451675118,0.812408442724285,1.0430050763728,1.84204422074156
"Study2","G7","T3","TurnTaking","107",31.340859,113.009,118.343,-3.1636533,-0.1635132255,-0.103122888322532,1.04699516605538,1.0430050763728,1.84204422074156
"Study2","G7","T3","TurnTaking","108",31.342525,113.009,118.12724,-3.7728737,0.231909178,-0.370578043771689,1.25809963568708,1.0430050763728,1.82034225080488
"Study2","G7","T3","TurnTaking","109",31.344193,113.009,117.647,-4.7103029,0.52445981,-0.78212084898402,1.41428387173981,1.0430050763728,1.7720378661071
"Study2","G7","T3","TurnTaking","110",31.34586,113.009,117.647,-5.2879149,0.65941166,-1.03569953290415,1.48633072206468,1.0430050763728,1.7720378661071
"Study2","G7","T3","TurnTaking","111",31.347524,113.009,117.647,-5.4383423,0.6264557,-1.1017389886591,1.46873649777333,1.0430050763728,1.7720378661071
"Study2","G7","T3","TurnTaking","112",31.349191,113.04407,117.647,-5.71521,0.46909486,-1.22328727191152,1.38472614232821,1.0467379350921,1.7720378661071
"Study2","G7","T3","TurnTaking","113",31.350858,114.178,117.52316,-6.0914031,0.28558652,-1.38844061221234,1.28675640048809,1.16743370034915,1.75958156300662
"Study2","G7","T3","TurnTaking","114",31.352524,114.178,116.959,-6.4509732,0.113571185,-1.54629625360315,1.19492243826876,1.16743370034915,1.70283618221556
"Study2","G7","T3","TurnTaking","115",31.354191,114.178,116.959,-6.730002,0.00798645177,-1.66879328600521,1.13855383367673,1.16743370034915,1.70283618221556
"Study2","G7","T3","TurnTaking","116",31.355857,114.178,116.959,-6.9076294,-0.261138906,-1.74677387214288,0.994875667205618,1.16743370034915,1.70283618221556
"Study2","G7","T3","TurnTaking","117",31.357526,114.178,116.959,-6.9518951,-1.01322301,-1.76620705211283,0.593359934945505,1.16743370034915,1.70283618221556
"Study2","G7","T3","TurnTaking","118",31.359192,114.178,117.11124,-6.8814694,-2.1016789,-1.73528931439244,0.0122651326729885,1.16743370034915,1.71814906645342
"Study2","G7","T3","TurnTaking","119",31.360859,114.178,118.343,-6.8729312,-3.4830966,-1.73154094088384,-0.725233421574584,1.16743370034915,1.84204422074156
"Study2","G7","T3","TurnTaking","120",31.362525,114.178,118.343,-5.74452365410351,-5.3082401,-1.23615632211903,-1.69962421774315,1.16743370034915,1.84204422074156
"Study2","G7","T3","TurnTaking","121",31.364193,114.178,118.343,-2.78206780618678,-5.39312307954709,0.064397778360588,-1.74494076081062,1.16743370034915,1.84204422074156
"Study2","G7","T3","TurnTaking","122",31.365858,114.2176,118.343,-2.78206780618678,-2.84748535012728,0.064397778360588,-0.385899143575522,1.17164873329138,1.84204422074156
"Study2","G7","T3","TurnTaking","123",31.367523,115.498,118.343,-2.78206780618678,-2.84748535012728,0.064397778360588,-0.385899143575522,1.30793479842339,1.84204422074156
"Study2","G7","T3","TurnTaking","124",31.369192,115.498,118.343,-2.78206780618678,-2.84748535012728,0.064397778360588,-0.385899143575522,1.30793479842339,1.84204422074156
"Study2","G7","T3","TurnTaking","125",31.370858,115.498,118.343,-2.78206780618678,-2.84748535012728,0.064397778360588,-0.385899143575522,1.30793479842339,1.84204422074156
"Study2","G7","T3","TurnTaking","126",31.372523,115.498,118.343,-2.78206780618678,-2.84748535012728,0.064397778360588,-0.385899143575522,1.30793479842339,1.84204422074156
"Study2","G7","T3","TurnTaking","127",31.374191,115.498,118.343,-2.78206780618678,-2.84748535012728,0.064397778360588,-0.385899143575522,1.30793479842339,1.84204422074156
"Study2","G7","T3","TurnTaking","128",31.37586,115.498,118.343,-2.78206780618678,-2.84748535012728,0.064397778360588,-0.385899143575522,1.30793479842339,1.84204422074156
"Study2","G7","T3","TurnTaking","129",31.377526,115.498,119.04095,-2.78206780618678,-2.84748535012728,0.064397778360588,-0.385899143575522,1.30793479842339,1.91224671386961
"Study2","G7","T3","TurnTaking","130",31.379192,115.498,119.048,-2.78206780618678,-2.84748535012728,0.064397778360588,-0.385899143575522,1.30793479842339,1.91295582996182
"Study2","G7","T3","TurnTaking","131",31.380859,115.498,119.048,-2.78206780618678,-2.84748535012728,0.064397778360588,-0.385899143575522,1.30793479842339,1.91295582996182
"Study2","G7","T3","TurnTaking","132",31.382526,115.50829,119.048,-2.78206780618678,-5.06549370755728,0.064397778360588,-1.57002901024341,1.30903006834702,1.91295582996182
"Study2","G7","T3","TurnTaking","133",31.384192,115.841,119.13456,-2.78206780618678,-5.3780944,0.064397778360588,-1.73691738783789,1.34444379587753,1.92166236740026
"Study2","G7","T3","TurnTaking","134",31.385857,115.841,121.212,-5.70083796635098,-3.8949279,-1.21697777457079,-0.945098121689472,1.34444379587753,2.13061926592299
"Study2","G7","T3","TurnTaking","135",31.387524,115.841,121.212,-7.414908,-3.1237886,-1.96947533916373,-0.533409376950292,1.34444379587753,2.13061926592299
"Study2","G7","T3","TurnTaking","136",31.389192,115.841,121.212,-7.3479155,-2.8094604,-1.94006481794444,-0.365598733537194,1.34444379587753,2.13061926592299
"Study2","G7","T3","TurnTaking","137",31.390858,115.841,121.212,-7.2388766,-2.3669584,-1.89219541641175,-0.129359842684949,1.34444379587753,2.13061926592299
"Study2","G7","T3","TurnTaking","138",31.392524,115.841,117.130371088376,-7.1091186,-1.7734376,-1.83523007831609,0.187503573728394,1.34444379587753,1.72007334484049
"Study2","G7","T3","TurnTaking","139",31.394193,115.841,100.803855441881,-6.9867674,-1.2928441,-1.78151641538657,0.444078403651871,1.34444379587753,0.0778896605104981
"Study2","G7","T3","TurnTaking","140",31.39586,115.841,100.803855441881,-6.8080112,-1.0643678,-1.70304027233801,0.56605522567307,1.34444379587753,0.0778896605104981
"Study2","G7","T3","TurnTaking","141",31.397525,115.841,100.803855441881,-6.4526975,-1.0776181,-1.54705324224723,0.558981277588182,1.34444379587753,0.0778896605104981
"Study2","G7","T3","TurnTaking","142",31.399192,115.91609,100.803855441881,-5.1355322,-1.2700164,-0.968801676699304,0.456265445809212,1.35243639243389,0.0778896605104981
"Study2","G7","T3","TurnTaking","143",31.40086,118.344,100.803855441881,-3.0126129,-1.5350767,-0.0368143181218249,0.314757494927717,1.61086368108951,0.0778896605104981
"Study2","G7","T3","TurnTaking","144",31.402524,118.344,100.803855441881,-1.07350146,-1.7770995,0.814479157307491,0.185548592294611,1.61086368108951,0.0778896605104981
"Study2","G7","T3","TurnTaking","145",31.404191,118.344,100.803855441881,0.34068604848,-1.948035,1.435324650851,0.0942911224362286,1.61086368108951,0.0778896605104981
"Study2","G7","T3","TurnTaking","146",31.405857,118.344,100.803855441881,1.26066569,-2.0358887,1.83920688794088,0.0473885985035324,1.61086368108951,0.0778896605104981
"Study2","G7","T3","TurnTaking","147",31.407524,118.344,100.803855441881,1.7828734,-2.1166106,2.06846241558703,0.00429353424735773,1.61086368108951,0.0778896605104981
"Study2","G7","T3","TurnTaking","148",31.409192,118.344,100.803855441881,-0.606635015340863,-2.2234376,1.01943919727054,-0.0527382802824586,1.61086368108951,0.0778896605104981
"Study2","G7","T3","TurnTaking","149",31.410858,118.344,100.803855441881,1.31901146325759,-2.3447782,1.86482139109345,-0.11751848186199,1.61086368108951,0.0778896605104981
"Study2","G7","T3","TurnTaking","150",31.412525,118.344,100.803855441881,1.4595096,-2.4584806,1.92650177967328,-0.17822087159862,1.61086368108951,0.0778896605104981
"Study2","G7","T3","TurnTaking","151",31.414193,118.344,100.803855441881,0.85144947,-2.5679782,1.65955599684725,-0.236678441451373,1.61086368108951,0.0778896605104981
"Study2","G7","T3","TurnTaking","152",31.415859,118.38291,100.803855441881,0.32288519,-2.6639522,1.42750985776151,-0.287916156333234,1.61500527027593,0.0778896605104981
"Study2","G7","T3","TurnTaking","153",31.417525,119.641,100.803855441881,-0.0266754323,-2.75426,1.27404849866035,-0.336128852563548,1.74891665397003,0.0778896605104981
"Study2","G7","T3","TurnTaking","154",31.419192,119.641,100.803855441881,-0.1872253,-2.8727415,1.20356515663332,-0.399382664176852,1.74891665397003,0.0778896605104981
"Study2","G7","T3","TurnTaking","155",31.420858,119.641,100.803855441881,-0.18684384,-3.0158904,1.2037326222067,-0.475805680033773,1.74891665397003,0.0778896605104981
"Study2","G7","T3","TurnTaking","156",31.422523,119.641,100.803855441881,-0.09772948,-3.1924809,1.24285490866748,-0.570082189190892,1.74891665397003,0.0778896605104981
"Study2","G7","T3","TurnTaking","157",31.424191,119.641,100.803855441881,0.0281402602,-3.373508,1.29811325348248,-0.666727269480243,1.74891665397003,0.0778896605104981
"Study2","G7","T3","TurnTaking","158",31.425858,119.641,100.803855441881,0.154934701,-3.51275,1.3537775530927,-0.741064505560641,1.74891665397003,0.0778896605104981
"Study2","G7","T3","TurnTaking","159",31.427524,119.641,100.803855441881,0.1975525,-3.6296111,1.37248728450754,-0.803453232951191,1.74891665397003,0.0778896605104981
"Study2","G7","T3","TurnTaking","160",31.429192,119.641,100.803855441881,0.125012186,-3.7611117,1.34064120555615,-0.873657561723501,1.74891665397003,0.0778896605104981
"Study2","G7","T3","TurnTaking","161",31.430859,119.641,100.803855441881,-0.04289245403,-3.8751889,1.26692902914206,-0.934560046230983,1.74891665397003,0.0778896605104981
"Study2","G7","T3","TurnTaking","162",31.432526,119.61337,100.803855441881,-0.312265,-3.9751219,1.14867120954813,-0.987911355557353,1.74597571053079,0.0778896605104981
"Study2","G7","T3","TurnTaking","163",31.434192,118.72,120.395674217675,-0.59949343,-4.0531954,1.0225744399799,-1.02959251642206,1.65088520599551,2.04851008170649
"Study2","G7","T3","TurnTaking","164",31.435859,118.72,121.212,-0.84455261,-4.0829676,0.914990483367248,-1.04548702425757,1.65088520599551,2.13061926592299
"Study2","G7","T3","TurnTaking","165",31.437524,118.72,121.212,-1.02993115,-4.1238373,0.833607052620941,-1.06730616314839,1.65088520599551,2.13061926592299
"Study2","G7","T3","TurnTaking","166",31.439192,118.72,121.212,-1.1844816,-4.2091647,0.765757527835679,-1.11285996931267,1.65088520599551,2.13061926592299
"Study2","G7","T3","TurnTaking","167",31.440858,118.72,121.212,-1.3692139,-4.310889,0.684657804298877,-1.16716760137924,1.65088520599551,2.13061926592299
"Study2","G7","T3","TurnTaking","168",31.442523,118.72,119.41896,-1.652606,-4.3996608,0.560245230198333,-1.21456027208119,1.65088520599551,1.95026841231124
"Study2","G7","T3","TurnTaking","169",31.444192,118.72,119.284,-1.9702695,-4.4548588,0.420787095222841,-1.24402887176495,1.65088520599551,1.9366936168781
