"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study1","G4","T3","TurnTaking","37",21.011792,80.2779,63.2911,2.8091887,1.8350708,0.184030365700359,-0.909956902431969,-0.970023297528292,-0.180234471367253
"Study1","G4","T3","TurnTaking","38",21.01346,80.2779,63.2911,2.6006961,1.823136,0.0994437921777827,-0.943261833472452,-0.970023297528292,-0.180234471367253
"Study1","G4","T3","TurnTaking","39",21.015126,80.2779,63.2911,2.4500669,1.8098628,0.0383327124538654,-0.980301667461001,-0.970023297528292,-0.180234471367253
"Study1","G4","T3","TurnTaking","40",21.016791,78.709562,63.546156,2.2959594,1.7994228,-0.0241895323602448,-1.00943524993098,-1.22631840715937,-0.102652767528287
"Study1","G4","T3","TurnTaking","41",21.018458,77.6197,63.6267,2.0355743,1.7878421,-0.129829173313129,-1.04175203906029,-1.40442178842843,-0.0781532821054543
"Study1","G4","T3","TurnTaking","42",21.020124,77.6197,63.6267,1.7269257,1.7554838,-0.255049576802462,-1.13205023845092,-1.40442178842843,-0.0781532821054543
"Study1","G4","T3","TurnTaking","43",21.021792,77.6197,63.6267,1.586374,1.7189117,-0.31207216036549,-1.2341073544902,-1.40442178842843,-0.0781532821054543
"Study1","G4","T3","TurnTaking","44",21.023457,77.6197,63.6267,1.7469453,1.7214105,-0.246927516991742,-1.22713427059403,-1.40442178842843,-0.0781532821054543
"Study1","G4","T3","TurnTaking","45",21.025125,77.6197,63.6267,2.1292847,1.7415692,-0.0918103580677438,-1.17087994598317,-1.40442178842843,-0.0781532821054543
"Study1","G4","T3","TurnTaking","46",21.026793,77.6197,63.6267,2.4538729,1.7392403,0.0398768272033909,-1.17737891152094,-1.40442178842843,-0.0781532821054543
"Study1","G4","T3","TurnTaking","47",21.028459,77.6197,63.6267,2.496475,1.6997373,0.0571607291925556,-1.28761491806417,-1.40442178842843,-0.0781532821054543
"Study1","G4","T3","TurnTaking","48",21.030125,77.6197,63.6267,2.2976929,1.6507785,-0.0234862420506541,-1.42423802509779,-1.40442178842843,-0.0781532821054543
"Study1","G4","T3","TurnTaking","49",21.031792,77.6197,64.691119,2.1385653,1.6165985,-0.088045168539513,-1.51961981138358,-1.40442178842843,0.245616555179573
"Study1","G4","T3","TurnTaking","50",21.03346,78.773681,65.4308,2.2022427,1.5970458,-0.0622109035496452,-1.57418304873614,-1.21584019000565,0.470609153970864
"Study1","G4","T3","TurnTaking","51",21.035123,79.5756,65.4308,2.4317235,1.5852909,0.0308906960333592,-1.60698595568789,-1.08479196059321,0.470609153970864
"Study1","G4","T3","TurnTaking","52",21.036791,79.5756,65.4308,2.7043426,1.573279,0.141493736840604,-1.64050603990926,-1.08479196059321,0.470609153970864
"Study1","G4","T3","TurnTaking","53",21.038458,79.5756,65.4308,2.9740232,1.5564237,0.250904612332167,-1.68754198556119,-1.08479196059321,0.470609153970864
"Study1","G4","T3","TurnTaking","54",21.040124,79.5756,65.4308,3.2211034,1.5520106,0.35114638351864,-1.69985706341542,-1.08479196059321,0.470609153970864
"Study1","G4","T3","TurnTaking","55",21.041791,79.5756,65.4308,3.4096405,1.5583804,0.427636902946587,-1.68208167130649,-1.08479196059321,0.470609153970864
"Study1","G4","T3","TurnTaking","56",21.043458,79.5756,65.4308,3.5458645,1.5647927,0.482903715253304,-1.66418767984364,-1.08479196059321,0.470609153970864
"Study1","G4","T3","TurnTaking","57",21.045126,79.5756,65.4308,3.6586789,1.5653179,0.528673126445861,-1.66272207088643,-1.08479196059321,0.470609153970864
"Study1","G4","T3","TurnTaking","58",21.046792,79.5756,65.677417,3.742337,1.5676789,0.562613669306418,-1.65613352795429,-1.08479196059321,0.545623923494634
"Study1","G4","T3","TurnTaking","59",21.048459,79.5756,65.9341,3.7693668,1.587131,0.573579805106924,-1.6018510222489,-1.08479196059321,0.623700520345903
"Study1","G4","T3","TurnTaking","60",21.050125,84.962359,65.9341,3.7328581,1.6038621,0.558768028397517,-1.55516166576774,-0.204497031527413,0.623700520345903
"Study1","G4","T3","TurnTaking","61",21.051793,88.7057,65.9341,3.6061005,1.5744607,0.507341785682211,-1.63720841975554,0.407233342908142,0.623700520345903
"Study1","G4","T3","TurnTaking","62",21.053457,88.7057,65.9341,3.3629791,1.4879297,0.408706121030268,-1.87867949491927,0.407233342908142,0.623700520345903
"Study1","G4","T3","TurnTaking","63",21.055123,88.7057,65.9341,3.0223755,1.4093444,0.270521401508069,-2.09797751393054,0.407233342908142,0.623700520345903
"Study1","G4","T3","TurnTaking","64",21.056792,88.7057,65.9341,2.6365418,1.96939164930497,0.11398658620749,-0.535124762521682,0.407233342908142,0.623700520345903
"Study1","G4","T3","TurnTaking","65",21.058458,88.7057,65.9341,2.2556092,2.15648545961181,-0.0405598263608504,-0.0130258207404769,0.407233342908142,0.623700520345903
"Study1","G4","T3","TurnTaking","66",21.060123,88.7057,65.9341,1.9321623,2.15648545961181,-0.171783980059827,-0.0130258207404769,0.407233342908142,0.623700520345903
"Study1","G4","T3","TurnTaking","67",21.061792,88.7057,66.203062,1.7295742,2.15648545961181,-0.253975066052562,-0.0130258207404769,0.407233342908142,0.705512084190456
"Study1","G4","T3","TurnTaking","68",21.06346,88.7057,66.5188,1.6372283,2.15648545961181,-0.291440296280678,-0.0130258207404769,0.407233342908142,0.801551746094931
"Study1","G4","T3","TurnTaking","69",21.065126,88.7057,66.5188,1.6100312,2.15648545961181,-0.302474306594477,-0.0130258207404769,0.407233342908142,0.801551746094931
"Study1","G4","T3","TurnTaking","70",21.066792,90.415166,66.5188,1.6231903,2.15648545961181,-0.297135588675276,-0.0130258207404769,0.68659134856802,0.801551746094931
"Study1","G4","T3","TurnTaking","71",21.068459,91.6031,66.5188,1.6423889,2.15648545961181,-0.289346612997336,-0.0130258207404769,0.880721488094374,0.801551746094931
"Study1","G4","T3","TurnTaking","72",21.070125,91.6031,66.5188,1.601111,2.15648545961181,-0.306093279896821,-0.0130258207404769,0.880721488094374,0.801551746094931
"Study1","G4","T3","TurnTaking","73",21.071792,91.6031,66.5188,1.3746734,2.15648545961181,-0.397960236808843,-0.0130258207404769,0.880721488094374,0.801551746094931
"Study1","G4","T3","TurnTaking","74",21.073457,91.6031,66.5188,0.83699042,2.15648545961181,-0.61610112487685,-0.0130258207404769,0.880721488094374,0.801551746094931
"Study1","G4","T3","TurnTaking","75",21.075124,91.6031,66.5188,-0.2300140187,2.15648545961181,-1.04899058667555,-0.0130258207404769,0.880721488094374,0.801551746094931
"Study1","G4","T3","TurnTaking","76",21.076792,91.6031,67.030033,-1.52030918,2.15648545961181,-1.57247030023434,-0.0130258207404769,0.880721488094374,0.957056134145818
"Study1","G4","T3","TurnTaking","77",21.078458,91.6031,67.4157,-2.1640173,2.15648545961181,-1.83362616005603,-0.0130258207404769,0.880721488094374,1.07436646197368
"Study1","G4","T3","TurnTaking","78",21.080125,91.6031,67.4157,-1.9952185,2.15648545961181,-1.76514357550999,-0.0130258207404769,0.880721488094374,1.07436646197368
"Study1","G4","T3","TurnTaking","79",21.081793,91.6031,67.4157,-1.22902482,2.15648545961181,-1.45429466266679,-0.0130258207404769,0.880721488094374,1.07436646197368
"Study1","G4","T3","TurnTaking","80",21.08346,87.135443,67.4157,-0.1975006611,2.15648545961181,-1.03579974194966,-0.0130258207404769,0.150624633584025,1.07436646197368
"Study1","G4","T3","TurnTaking","81",21.085125,84.0308,67.4157,0.80987846,2.15648545961181,-0.627100593432958,-0.0130258207404769,-0.356730807685879,1.07436646197368
"Study1","G4","T3","TurnTaking","82",21.086792,84.0308,67.4157,1.7088715,2.15648545961181,-0.262374263221507,-0.0130258207404769,-0.356730807685879,1.07436646197368
"Study1","G4","T3","TurnTaking","83",21.088459,84.0308,67.4157,2.4437408,2.15648545961181,0.0357661795277032,-0.0130258207404769,-0.356730807685879,1.07436646197368
"Study1","G4","T3","TurnTaking","84",21.090124,84.0308,67.4157,2.9333031,2.15648545961181,0.234384247904381,-0.0130258207404769,-0.356730807685879,1.07436646197368
"Study1","G4","T3","TurnTaking","85",21.091791,84.0308,67.10004,3.1540865,1.4463325,0.323957265347994,-1.99475951950931,-0.356730807685879,0.978350525732979
"Study1","G4","T3","TurnTaking","86",21.093458,84.0308,66.8896,3.1540616,1.5952729,0.323947163283553,-1.57913045566727,-0.356730807685879,0.914339901572509
"Study1","G4","T3","TurnTaking","87",21.095124,84.0308,66.8896,3.0060183,1.7289641,0.263885197151543,-1.20605539812802,-0.356730807685879,0.914339901572509
"Study1","G4","T3","TurnTaking","88",21.096792,84.0308,66.8896,2.7780761,1.82822,0.171407815895816,-0.929074560170024,-0.356730807685879,0.914339901572509
"Study1","G4","T3","TurnTaking","89",21.098459,84.0308,66.8896,2.5053495,1.8934421,0.0607611617581532,-0.747067526720323,-0.356730807685879,0.914339901572509
"Study1","G4","T3","TurnTaking","90",21.100125,81.527076,66.8896,2.177405,1.9370974,-0.0722876925444667,-0.625244223769994,-0.765885095260344,0.914339901572509
"Study1","G4","T3","TurnTaking","91",21.101793,79.7872,66.8896,1.9375429,1.9687896,-0.169601041588651,-0.536804825076995,-1.05021265103243,0.914339901572509
"Study1","G4","T3","TurnTaking","92",21.103459,79.7872,66.8896,1.8269899,1.9987762,-0.214452990591356,-0.453125027749972,-1.05021265103243,0.914339901572509
"Study1","G4","T3","TurnTaking","93",21.105124,79.7872,67.99245,1.7114466,2.0225068,-0.261329531247911,-0.386903055320666,-1.05021265103243,1.24979949506886
"Study1","G4","T3","TurnTaking","94",21.106792,79.7872,71.6846,1.5233793,2.0324342,-0.337629450279294,-0.359199920587676,-1.05021265103243,2.37285987329577
"Study1","G4","T3","TurnTaking","95",21.108458,79.7872,71.6846,1.208884,2.0234738,-0.465221891526391,-0.384204571197249,-1.05021265103243,2.37285987329577
"Study1","G4","T3","TurnTaking","96",21.110123,79.7872,71.6846,0.80544439,1.9779999,-0.628899519572587,-0.511102810266344,-1.05021265103243,2.37285987329577
"Study1","G4","T3","TurnTaking","97",21.111791,79.7872,71.6846,0.333746402,1.8815734,-0.820269940117072,-0.780188000883291,-1.05021265103243,2.37285987329577
"Study1","G4","T3","TurnTaking","98",21.113458,79.7872,71.6846,-0.1169128742,1.763034,-1.00310484169114,-1.11098085393322,-1.05021265103243,2.37285987329577
"Study1","G4","T3","TurnTaking","99",21.115125,79.7872,71.6846,-0.3275452,1.6443514,-1.08855951352368,-1.44217331704154,-1.05021265103243,2.37285987329577
"Study1","G4","T3","TurnTaking","100",21.116792,79.291718,71.6846,-0.08428650423,1.5378754,-0.989868147236558,-1.73930237135887,-1.13118347078571,2.37285987329577
"Study1","G4","T3","TurnTaking","101",21.118459,78.9474,71.6846,0.31592715,1.4415531,-0.827499306863975,-2.00809678426572,-1.18745132858037,2.37285987329577
"Study1","G4","T3","TurnTaking","102",21.120126,78.9474,70.338768,0.61492621,1.89409350334379,-0.70619377385287,-0.745249738115187,-1.18745132858037,1.96349118704254
"Study1","G4","T3","TurnTaking","103",21.121792,78.9474,69.3642,0.81490479,2.15648545961181,-0.625061384213572,-0.0130258207404769,-1.18745132858037,1.66705179354881
"Study1","G4","T3","TurnTaking","104",21.123458,78.9474,69.3642,0.96218576,2.15648545961181,-0.565308699478568,-0.0130258207404769,-1.18745132858037,1.66705179354881
"Study1","G4","T3","TurnTaking","105",21.125124,78.9474,69.3642,1.0460659,2.15648545961181,-0.531278073791163,-0.0130258207404769,-1.18745132858037,1.66705179354881
"Study1","G4","T3","TurnTaking","106",21.126792,78.9474,69.3642,1.0525304,2.15648545961181,-0.528655391237745,-0.0130258207404769,-1.18745132858037,1.66705179354881
"Study1","G4","T3","TurnTaking","107",21.128458,78.9474,69.3642,1.0282928,2.15648545961181,-0.538488716422479,-0.0130258207404769,-1.18745132858037,1.66705179354881
"Study1","G4","T3","TurnTaking","108",21.130123,78.9474,69.3642,1.0226455,2.15648545961181,-0.540779856523634,-0.0130258207404769,-1.18745132858037,1.66705179354881
"Study1","G4","T3","TurnTaking","109",21.131792,78.9474,69.3642,1.0197535,2.15648545961181,-0.54195315653825,-0.0130258207404769,-1.18745132858037,1.66705179354881
"Study1","G4","T3","TurnTaking","110",21.13346,80.439982,69.3642,0.98527549,2.15648545961181,-0.555941071350465,-0.0130258207404769,-0.943536134710568,1.66705179354881
"Study1","G4","T3","TurnTaking","111",21.135125,81.4772,68.03922,0.82215272,2.15648545961181,-0.622120859879224,-0.0130258207404769,-0.7740357457502,1.26402576807772
"Study1","G4","T3","TurnTaking","112",21.136792,81.4772,67.4157,0.37303163,2.15648545961181,-0.804331711006911,-0.0130258207404769,-0.7740357457502,1.07436646197368
"Study1","G4","T3","TurnTaking","113",21.13846,81.4772,67.4157,-0.02379151,2.15648545961181,-0.965325001450167,-0.0130258207404769,-0.7740357457502,1.07436646197368
"Study1","G4","T3","TurnTaking","114",21.140126,81.4772,67.4157,-0.07485962822,2.15648545961181,-0.98604361274129,-0.0130258207404769,-0.7740357457502,1.07436646197368
"Study1","G4","T3","TurnTaking","115",21.141791,81.4772,67.4157,0.337747171,2.15648545961181,-0.818646806532641,-0.0130258207404769,-0.7740357457502,1.07436646197368
"Study1","G4","T3","TurnTaking","116",21.143458,81.4772,67.4157,1.18271447,2.15648545961181,-0.475839011143088,-0.0130258207404769,-0.7740357457502,1.07436646197368
"Study1","G4","T3","TurnTaking","117",21.145124,81.4772,67.4157,2.2414091,2.15648545961181,-0.0463208836006658,-0.0130258207404769,-0.7740357457502,1.07436646197368
"Study1","G4","T3","TurnTaking","118",21.146792,81.4772,67.4157,3.2782743,2.15648545961181,0.374340926328322,-0.0130258207404769,-0.7740357457502,1.07436646197368
"Study1","G4","T3","TurnTaking","119",21.148457,81.4772,67.4157,4.0875428,2.15648545961181,0.702665526217021,-0.0130258207404769,-0.7740357457502,1.07436646197368
"Study1","G4","T3","TurnTaking","120",21.150125,80.795219,66.757125,4.5954562,2.15648545961181,0.90872873494578,-0.0130258207404769,-0.885483912638533,0.874044295054461
"Study1","G4","T3","TurnTaking","121",21.151793,80.3213,63.0252,4.8334196,1.61729457409519,1.00527177114842,-1.51767736578422,-0.962930943866016,-0.261114650821105
"Study1","G4","T3","TurnTaking","122",21.153459,80.3213,63.0252,4.8628532,1.536844,1.01721314158763,-1.74218056838564,-0.962930943866016,-0.261114650821105
"Study1","G4","T3","TurnTaking","123",21.155125,80.3213,63.0252,4.7795258,1.6752689,0.983406765502601,-1.35589577527761,-0.962930943866016,-0.261114650821105
"Study1","G4","T3","TurnTaking","124",21.156792,80.3213,63.0252,4.6542083,1.7978121,0.932564779132747,-1.01393002591607,-0.962930943866016,-0.261114650821105
"Study1","G4","T3","TurnTaking","125",21.15846,80.3213,63.0252,4.5200256,1.9065519,0.878126133257509,-0.710483672365452,-0.962930943866016,-0.261114650821105
"Study1","G4","T3","TurnTaking","126",21.160123,80.3213,63.0252,4.4102231,1.9909909,0.833578666156937,-0.474850475987854,-0.962930943866016,-0.261114650821105
"Study1","G4","T3","TurnTaking","127",21.161791,80.3213,63.0252,4.3400422,2.0396272,0.805105896103081,-0.339127328757549,-0.962930943866016,-0.261114650821105
"Study1","G4","T3","TurnTaking","128",21.163458,80.3213,63.0252,4.3071703,2.0603701,0.791769588789648,-0.281242751380497,-0.962930943866016,-0.261114650821105
"Study1","G4","T3","TurnTaking","129",21.165124,80.3213,64.042656,4.309893,2.0607303,0.792874202880171,-0.280237586973823,-0.962930943866016,0.0483702076459769
"Study1","G4","T3","TurnTaking","130",21.166791,86.008192,67.2646,4.3419738,2.0520321,0.805889556652262,-0.304510549334007,-0.033588794023253,1.02840559279174
"Study1","G4","T3","TurnTaking","131",21.168458,89.9601,67.2646,4.3893284,2.0428918,0.825101573551338,-0.330017224032312,0.612225242308159,1.02840559279174
"Study1","G4","T3","TurnTaking","132",21.170126,89.9601,67.2646,4.4504029,2.023069,0.849879827957511,-0.385334195161219,0.612225242308159,1.02840559279174
"Study1","G4","T3","TurnTaking","133",21.171792,89.9601,67.2646,4.5245973,1.9948975,0.879980896631236,-0.463948823375096,0.612225242308159,1.02840559279174
"Study1","G4","T3","TurnTaking","134",21.173459,89.9601,67.2646,4.5964721,1.9685211,0.909140891060872,-0.537554093936496,0.612225242308159,1.02840559279174
"Study1","G4","T3","TurnTaking","135",21.175125,89.9601,67.2646,4.6521366,1.9430696,0.931724279257132,-0.608578363499191,0.612225242308159,1.02840559279174
"Study1","G4","T3","TurnTaking","136",21.176793,89.9601,67.2646,4.6779607,1.9150358,0.942201256057768,-0.686808729806351,0.612225242308159,1.02840559279174
"Study1","G4","T3","TurnTaking","137",21.178457,89.9601,67.2646,4.626428,1.8915956,0.921294161430108,-0.752220319826722,0.612225242308159,1.02840559279174
"Study1","G4","T3","TurnTaking","138",21.180123,89.9601,67.183519,4.3224973,1.8766659,0.797987835443872,-0.793882738045302,0.612225242308159,1.00374276529909
"Study1","G4","T3","TurnTaking","139",21.181792,89.9601,66.9643,3.4668275,1.8656069,0.450837977613197,-0.824743685223026,0.612225242308159,0.937061787263378
"Study1","G4","T3","TurnTaking","140",21.183458,86.883663,66.9643,2.026432,1.8597998,-0.133538253784644,-0.840948821885994,0.109479177245587,0.937061787263378
"Study1","G4","T3","TurnTaking","141",21.185123,84.7458,66.9643,0.2980344731,1.843066,-0.834758462489247,-0.887645712914351,-0.239886732374166,0.937061787263378
"Study1","G4","T3","TurnTaking","142",21.186792,84.7458,66.9643,-1.31496886,1.7994779,-1.48916262372769,-1.00928148935683,-0.239886732374166,0.937061787263378
"Study1","G4","T3","TurnTaking","143",21.18846,84.7458,66.9643,-2.5679292,1.749371,-1.99749539870523,-1.14910845329023,-0.239886732374166,0.937061787263378
"Study1","G4","T3","TurnTaking","144",21.190126,84.7458,66.9643,-3.4857783,1.7118075,-2.36987173426717,-1.25393214343495,-0.239886732374166,0.937061787263378
"Study1","G4","T3","TurnTaking","145",21.191792,84.7458,66.9643,-3.9869326,1.6920162,-2.57319273963189,-1.3091612115133,-0.239886732374166,0.937061787263378
"Study1","G4","T3","TurnTaking","146",21.193459,84.7458,66.9643,-3.7145748,1.688205,-2.46269570964547,-1.31979664345866,-0.239886732374166,0.937061787263378
"Study1","G4","T3","TurnTaking","147",21.195125,84.7458,68.26036,-2.5698303,1.6995353,-1.99826668523974,-1.28817861381694,-0.239886732374166,1.33129106662764
"Study1","G4","T3","TurnTaking","148",21.196792,84.7458,69.1244,-0.99478762,1.7164369,-1.35926336592282,-1.24101346463356,-0.239886732374166,1.59411058620382
"Study1","G4","T3","TurnTaking","149",21.198457,84.7458,69.1244,0.601602042,1.7248372,-0.711599460750914,-1.21757181398006,-0.239886732374166,1.59411058620382
"Study1","G4","T3","TurnTaking","150",21.200124,84.049423,69.1244,2.001651,1.6972807,-0.143592039283328,-1.29447023977832,-0.353687468924297,1.59411058620382
"Study1","G4","T3","TurnTaking","151",21.201792,83.5655,69.1244,3.1183072,1.6415656,0.309441410156797,-1.44994729539833,-0.432769336696424,1.59411058620382
"Study1","G4","T3","TurnTaking","152",21.203458,83.5655,69.1244,3.9397709,1.5933811,0.642713668530366,-1.58440966173209,-0.432769336696424,1.59411058620382
"Study1","G4","T3","TurnTaking","153",21.205125,83.5655,69.1244,4.5116454,1.5476375,0.874726240870758,-1.71206051834832,-0.432769336696424,1.59411058620382
"Study1","G4","T3","TurnTaking","154",21.206793,83.5655,69.1244,4.8930363,1.479935,1.02945858822357,-1.90098928915037,-0.432769336696424,1.59411058620382
"Study1","G4","T3","TurnTaking","155",21.20846,83.5655,69.4934,5.1483856,1.406912,1.13305517792694,-2.10476530377728,-0.432769336696424,1.70635122636355
"Study1","G4","T3","TurnTaking","156",21.210125,83.5655,71.1744,5.3338652,2.14866270501569,1.2083052530967,-0.0348557887642672,-0.432769336696424,2.2176696982023
"Study1","G4","T3","TurnTaking","157",21.211792,83.5655,71.1744,5.4829493,2.15648545961181,1.26878947740824,-0.0130258207404769,-0.432769336696424,2.2176696982023
"Study1","G4","T3","TurnTaking","158",21.213459,83.5655,71.1744,5.6152587,2.15648545961181,1.32246811535907,-0.0130258207404769,-0.432769336696424,2.2176696982023
"Study1","G4","T3","TurnTaking","159",21.215124,83.5655,71.1744,5.7327669,2.15648545961181,1.37014182655461,-0.0130258207404769,-0.432769336696424,2.2176696982023
"Study1","G4","T3","TurnTaking","160",21.216791,85.923022,71.1744,5.8394166,2.15648545961181,1.41341018567244,-0.0130258207404769,-0.047507129539753,2.2176696982023
"Study1","G4","T3","TurnTaking","161",21.218458,87.5613,71.1744,5.9406738,2.15648545961181,1.45449077842484,-0.0130258207404769,0.220217455094543,2.2176696982023
"Study1","G4","T3","TurnTaking","162",21.220124,87.5613,71.1744,6.0351047,2.15648545961181,1.49280190441038,-0.0130258207404769,0.220217455094543,2.2176696982023
"Study1","G4","T3","TurnTaking","163",21.221792,87.5613,70.0450428407252,6.1252714,2.15648545961181,1.52938302143247,-0.0130258207404769,0.220217455094543,1.87414728485279
"Study1","G4","T3","TurnTaking","164",21.223459,87.5613,64.1159177545328,6.2183743,2.15648545961181,1.56715537064781,-0.0130258207404769,0.220217455094543,0.0706546147678844
"Study1","G4","T3","TurnTaking","165",21.225125,87.5613,64.1159177545328,6.3081818,2.15648545961181,1.60359075829048,-0.0130258207404769,0.220217455094543,0.0706546147678844
"Study1","G4","T3","TurnTaking","166",21.226793,87.5613,64.1159177545328,6.3781462,2.15648545961181,1.6319756931254,-0.0130258207404769,0.220217455094543,0.0706546147678844
"Study1","G4","T3","TurnTaking","167",21.228459,87.5613,64.1159177545328,6.4166472,2.15648545961181,1.64759575670172,-0.0130258207404769,0.220217455094543,0.0706546147678844
