"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study1","G3","T3","Synchronous",12,17.899392,101.012345,90.1940290505301,5.0822233,-5.5961487,0.946937002649713,1.45365314227231,-0.411328728234669,-0.264685783301435
"Study1","G3","T3","Synchronous",13,17.901058,99.0933,90.1940290505301,5.0850123,-5.2675596,-0.266613161083613,0.690785713722193,-0.3819262148114,0.874407439379211
"Study1","G3","T3","Synchronous",14,17.902724,99.0933,90.1940290505301,5.0696689,-5.0397434,1.34379864442714,-0.333776013846802,-0.203256678818952,0.151506320637285
"Study1","G3","T3","Synchronous",15,17.904391,99.0933,90.1940290505301,5.0486748,-4.8410126,0.858848848208847,0.245392717893454,-0.154149430379259,-0.958055820746849
"Study1","G3","T3","Synchronous",16,17.906057,99.0933,90.8473627264877,5.0288275,-4.6921909,0.752624792208555,-0.333776013846802,0.23344553127465,-0.00797249136203902
"Study1","G3","T3","Synchronous",17,17.907725,99.0933,98.3607,5.0085783,-4.6017269,0.85235064908692,0.542113807722223,-0.488894608150212,-1.53427538659286
"Study1","G3","T3","Synchronous",18,17.909392,99.0933,98.3607,4.9773654,-4.5233709,1.03545600041525,0.257507742185271,0.0917695597581818,-0.46226833140931
"Study1","G3","T3","Synchronous",19,17.911059,99.0933,98.3607,4.9364498,-4.4510587,0.612852277926109,-1.97640964395497,-1.05519016976693,0.814220544474848
"Study1","G3","T3","Synchronous",20,17.912725,99.0933,98.3607,4.8992283,-4.4292106,-2.42681830605941,1.66761640715572,-0.0460832967421227,0.366539920461283
"Study1","G3","T3","Synchronous",21,17.914393,99.0933,98.604083,4.8720648,-4.5794005,0.604878699807648,-1.36013805972568,-1.00664685658646,-0.0947826230506718
"Study1","G3","T3","Synchronous",22,17.916059,98.698755,122.699,4.8612954,-5.2513309,1.32526846934754,-1.83534369986263,0.0932909230532744,0.859316137848099
"Study1","G3","T3","Synchronous",23,17.917723,96.463,122.699,4.8611493,-6.2871305,-1.35401400522656,0.278566614094805,-1.56862111582821,0.683016954132692
"Study1","G3","T3","Synchronous",24,17.919392,96.463,122.699,4.8609844,-7.3146241,0.916082803452768,0.500822129920735,0.797374702937038,-1.15165901107221
"Study1","G3","T3","Synchronous",25,17.921058,96.463,122.699,4.8589642,-8.3141172,0.245270632830881,0.472751042005612,0.0385849061209698,-0.137211503546231
"Study1","G3","T3","Synchronous",26,17.922723,96.463,122.699,4.8402497,-3.18008660121615,-0.980915082230648,-0.333776013846802,0.0795750052633304,0.366539920461283
"Study1","G3","T3","Synchronous",27,17.924391,96.463,122.699,4.8089323,-2.18224694260723,-0.0759731578410337,1.54380880655163,0.372496559903733,-0.526666114357346
"Study1","G3","T3","Synchronous",28,17.926059,96.463,122.699,4.7710509,-2.18224694260723,1.02414300382332,-0.648738945048065,1.87730616111075,-1.90684982284793
"Study1","G3","T3","Synchronous",29,17.927725,96.463,122.699,4.7357266,-2.18224694260723,0.209973117340824,-0.334789545384386,1.79374942055132,0.267562235670284
"Study1","G3","T3","Synchronous",30,17.929392,96.463,90.709746,4.7198909,-2.18224694260723,-0.266613161083613,1.45735423968711,0.751654976970561,0.366539920461283
"Study1","G3","T3","Synchronous",31,17.931059,96.463,70.2576,4.7154757,-2.18224694260723,0.880479632433914,-0.333776013846802,-0.345523853688434,0.223749797269301
"Study1","G3","T3","Synchronous",32,17.932726,95.713345,70.2576,4.6963894,-2.18224694260723,-1.46660699034217,-0.0610008159584571,0.855706767101166,-1.90684982284793
"Study1","G3","T3","Synchronous",33,17.934392,91.4653,70.2576,4.6730257,-2.18224694260723,-0.608409100344015,-1.09795544698534,1.24006777367453,0.366539920461283
"Study1","G3","T3","Synchronous",34,17.936057,91.4653,70.2576,4.656271,-2.18224694260723,-1.53167947056606,1.66496473467077,0.605509508105301,0.656456263437932
"Study1","G3","T3","Synchronous",35,17.937724,91.4653,70.2576,4.6473639,-2.18224694260723,0.371114133808603,0.0698343594743135,-0.154149430379259,-0.0602176788485292
"Study1","G3","T3","Synchronous",36,17.939392,91.4653,70.2576,4.6461192,-2.18224694260723,1.19132433144223,-0.690272559735203,-1.56862111582821,-1.00122935633
"Study1","G3","T3","Synchronous",37,17.941058,91.4653,77.343489,4.6514521,-2.18224694260723,0.721401323032191,0.631718133845421,1.02234728553761,1.0791635850338
"Study1","G3","T3","Synchronous",38,17.942723,91.4653,84.1515,4.6490353,-2.18224694260723,-0.263474709946912,-1.34906717312681,1.28988650955524,-0.197311574602657
"Study1","G3","T3","Synchronous",39,17.944393,91.4653,84.1515,4.6278349,-2.18224694260723,-0.0474279590911666,0.171037023033107,-0.360327585647926,0.366539920461283
"Study1","G3","T3","Synchronous",40,17.94606,91.4653,84.1515,4.6057742,-2.18224694260723,0.630577236938195,-0.333776013846802,1.28815231305306,-0.244238972856145
"Study1","G3","T3","Synchronous",41,17.947725,91.4653,84.1515,4.5933051,-2.18224694260723,-0.148139329677846,-0.638447467917492,0.705935251004082,-0.347833676854364
"Study1","G3","T3","Synchronous",42,17.949392,91.340665,84.1515,4.5845507,-2.18224694260723,1.42359293729895,-0.333776013846802,-0.633558127277247,-0.446055726628781
"Study1","G3","T3","Synchronous",43,17.95106,90.6344,84.1515,4.5773506,-2.18224694260723,0.721775355590801,1.32042547950828,-0.0698812023788112,-0.46226833140931
"Study1","G3","T3","Synchronous",44,17.952725,90.6344,84.1515,4.5754369,-2.18224694260723,-1.77459312128318,-1.58372561182159,0.0621012385991074,3.58189872147972
"Study1","G3","T3","Synchronous",45,17.954391,90.6344,84.1515,4.5470856,-2.18224694260723,-1.19061807760395,-1.40636847160831,-0.587617685392311,-0.510631820796908
"Study1","G3","T3","Synchronous",46,17.956058,90.6344,84.1515,4.4987668,-2.18224694260723,-1.81627674519206,1.64813338135969,0.274625603761113,-0.347833676854364
"Study1","G3","T3","Synchronous",47,17.957724,90.6344,84.1515,4.4622431,-2.18224694260723,-2.36967160806995,-1.92347135820322,1.60387066898571,-2.00500329138385
"Study1","G3","T3","Synchronous",48,17.959392,90.6344,84.1515,4.4397217,-2.18224694260723,1.10424975590848,0.466392309656592,1.05308985989438,-0.628538331969492
"Study1","G3","T3","Synchronous",49,17.961057,90.6344,84.1515,4.4085174,-2.18224694260723,-1.1022560748596,1.28733738878177,-1.88035081980586,0.241951257966222
"Study1","G3","T3","Synchronous",50,17.962726,90.6344,84.1515,4.3435941,-2.18224694260723,-1.36352334504202,-0.829054126909586,-1.73243962359293,-0.380752671332593
"Study1","G3","T3","Synchronous",51,17.964393,90.6344,84.289163,4.2445621,-2.18224694260723,-0.352891453889961,-1.9705704687938,-2.5081141881711,-0.928318995734849
"Study1","G3","T3","Synchronous",52,17.966059,91.329305,84.6262,4.1304446,-2.18224694260723,0.0770969878190976,-0.71488903774554,-0.0951058787741112,0.675960767666283
"Study1","G3","T3","Synchronous",53,17.967725,95.2671,84.6262,4.0287289,-2.18224694260723,0.783888573215928,0.590913178732607,-0.318896054668649,0.366539920461283
"Study1","G3","T3","Synchronous",54,17.969393,95.2671,84.6262,3.9501159,-2.18224694260723,0.227585985649806,1.01461213936586,-0.422443351271347,0.00952944070221998
"Study1","G3","T3","Synchronous",55,17.971059,95.2671,84.6262,3.906662,-2.18224694260723,0.851509713675476,-2.31916371442896,0.203806536510174,1.24772255301004
"Study1","G3","T3","Synchronous",56,17.972723,95.2671,84.6262,3.8642243,-2.18224694260723,0.306101866193054,-0.203928063263358,-1.07781197486669,-0.807753178458331
"Study1","G3","T3","Synchronous",57,17.974391,95.2671,84.6262,3.791458,-2.18224694260723,0.609841477416811,-0.333776013846802,0.870683918710875,-0.314708938660645
"Study1","G3","T3","Synchronous",58,17.976058,95.2671,84.95263,3.6910978,-2.18224694260723,0.466408070565491,0.329892308921063,-0.306725148307916,0.405367794755503
"Study1","G3","T3","Synchronous",59,17.977724,95.2671,85.7143,3.597049,-2.18224694260723,-1.48033223329436,0.432271884346033,0.124506460092455,0.366539920461283
"Study1","G3","T3","Synchronous",60,17.979391,95.2671,85.7143,3.5211515,-2.18224694260723,1.75218981005758,0.700737847523859,1.99633510285106,-2.36799007049713
"Study1","G3","T3","Synchronous",61,17.981059,95.2671,85.7143,3.4714046,-2.18224694260723,-0.207304170599501,1.59514787685545,-1.74098448272183,-0.347833676854364
"Study1","G3","T3","Synchronous",62,17.982726,95.96829,85.7143,3.449335,-2.18224694260723,0.966096688643096,-1.32450224093858,-0.502411881613543,1.26909246692549
"Study1","G3","T3","Synchronous",63,17.984392,99.9417,85.7143,3.43295,-2.18224694260723,-2.24157863888504,0.714685224721531,0.545514191841358,0.695533853133131
"Study1","G3","T3","Synchronous",64,17.986059,99.9417,85.7143,3.4167755,-2.18224694260723,0.938033190759977,1.07714379115372,1.46346381400039,-1.89284279069744
"Study1","G3","T3","Synchronous",65,17.987725,99.9417,86.521367,3.4038919,-2.18224694260723,-1.15082502754179,-0.540104703646005,-0.587617685392311,2.87729507716861
"Study1","G3","T3","Synchronous",66,17.989392,99.9417,87.5912,3.4029583,-2.18224694260723,-0.0791079555014123,0.752951206983252,-0.176297805921478,0.675960767666283
"Study1","G3","T3","Synchronous",67,17.991057,99.9417,87.5912,3.3987922,-2.18224694260723,1.31412930689607,-0.786876600043891,1.1532633560292,-0.298084846449138
"Study1","G3","T3","Synchronous",68,17.992723,99.9417,87.5912,3.3707243,-2.18224694260723,0.506238540892722,0.951485783972258,-1.71080946358396,0.352284754459089
"Study1","G3","T3","Synchronous",69,17.994392,99.9417,87.5912,3.2924345,-2.18224694260723,0.755718767761582,-0.259106318196607,0.594347588800382,-0.328372378806265
"Study1","G3","T3","Synchronous",70,17.996058,99.9417,87.5912,3.1900699,-2.18224694260723,0.318736472038291,0.819849440543703,-1.01854975076049,0.675960767666283
"Study1","G3","T3","Synchronous",71,17.997724,99.9417,87.5912,3.53470325817984,-2.18224694260723,1.38330083697441,0.315675062245174,1.28988650955524,0.370870270091589
"Study1","G3","T3","Synchronous",72,17.999392,100.282695,89.434964,4.38247775206014,-2.18224694260723,-0.266613161083613,-0.65594389498851,-0.176297805921478,0.278505058084756
"Study1","G3","T3","Synchronous",73,18.00106,102.215,89.955,4.38247775206014,-2.18224694260723,-0.167921382716227,-0.333776013846802,-1.83954990573646,-1.83195911040996
"Study1","G3","T3","Synchronous",74,18.002726,102.215,89.955,4.38247775206014,-2.18224694260723,1.02912364110444,-0.638658609964564,-1.16985051286404,-0.347833676854364
"Study1","G3","T3","Synchronous",75,18.004392,102.215,89.955,4.38247775206014,-2.18224694260723,0.356358983106351,-0.748649908837751,0.0113107247685532,0.366539920461283
"Study1","G3","T3","Synchronous",76,18.006059,102.215,89.955,4.28040863189532,-3.42491372351186,1.60252422815057,-0.333776013846802,0.765528548987975,-0.347833676854364
"Study1","G3","T3","Synchronous",77,18.007724,102.215,89.955,3.3046049,-7.3888093,0.705543465155102,1.40938390363259,1.32567401919107,0.278505058084756
"Study1","G3","T3","Synchronous",78,18.009392,102.215,91.631449,3.7158236,-4.9162533,0.76749203361391,-0.333894947427578,1.79374942055132,-0.852666894387089
"Study1","G3","T3","Synchronous",79,18.011057,102.215,94.0439,4.0860808,-2.8352632,1.13607126895754,0.969312837064031,1.36849290737209,-0.883412000767462
"Study1","G3","T3","Synchronous",80,18.012724,102.215,94.0439,4.3496097,-1.5218108,-2.36495427338124,-0.060131485561508,1.65958567297383,3.19465571844763
"Study1","G3","T3","Synchronous",81,18.014392,102.215,94.0439,4.5104525,-0.90437009,1.18267089514425,1.70799428365491,0.148312248440517,1.80358720727035
"Study1","G3","T3","Synchronous",82,18.016059,102.16295,94.0439,4.595062,-0.78976134,-1.8122688647107,-0.333776013846802,-0.677370237091331,-0.807753178458331
"Study1","G3","T3","Synchronous",83,18.017725,101.868,94.0439,4.6234942,-0.9557098,-1.9701106044439,-0.333776013846802,-1.73243962359293,-1.88200969826456
"Study1","G3","T3","Synchronous",84,18.019393,101.868,92.9659361341484,4.6258566,-1.209064,1.21449734086462,-2.43195424833668,1.61023989977553,-1.31670826558716
"Study1","G3","T3","Synchronous",85,18.02106,101.868,90.1940290505301,4.6160677,-1.4475925,0.231198742150428,0.574809613265037,-0.37275073877261,-0.18762186857799
"Study1","G3","T3","Synchronous",86,18.022725,101.868,90.1940290505301,4.5804079,-1.6714262,-1.42442329561823,1.43147725786875,-1.26431692596443,3.09579490301786
"Study1","G3","T3","Synchronous",87,18.024392,101.868,90.1940290505301,4.5214167,-1.8598973,-2.25538671669673,1.35172870139081,1.90316145441593,-0.731065637571755
"Study1","G3","T3","Synchronous",88,18.026058,101.868,90.1940290505301,4.4653776,-2.0238284,1.39098440803856,-0.381762065500075,0.486953529047399,-1.46724408408657
"Study1","G3","T3","Synchronous",89,18.027724,101.868,90.1940290505301,4.4279814,-2.1826235,-1.31334974335668,1.10817898739504,-0.677370237091331,0.873407524921935
"Study1","G3","T3","Synchronous",90,18.029391,101.868,90.1940290505301,4.4044373,-2.3066889,1.78534977795144,-0.333776013846802,-2.60475622961058,-0.668958467989495
"Study1","G3","T3","Synchronous",91,18.031057,101.868,90.1940290505301,4.3843229,-2.3949338,-0.954234263141953,-0.333776013846802,-2.60475622961058,0.975976253592251
"Study1","G3","T3","Synchronous",92,18.032725,102.1764,90.1940290505301,4.3548309,-2.5363924,0.631346053293318,0.385960310976563,1.32567401919107,0.874407439379211
"Study1","G3","T3","Synchronous",93,18.034392,103.924,90.1940290505301,4.3159821,-2.7243988,0.387550985241631,-0.106048042766239,1.79374942055132,-0.478439787446739
"Study1","G3","T3","Synchronous",94,18.036059,103.924,90.1940290505301,4.2726139,-2.8355073,-0.548677002222286,1.17323900597575,-2.37630500648088,0.366539920461283
"Study1","G3","T3","Synchronous",95,18.037725,103.924,90.1940290505301,4.2253298,-3.0473661,1.48359242022383,-2.30681725823951,1.74598018962773,1.50885247670859
"Study1","G3","T3","Synchronous",96,18.039393,103.924,90.1940290505301,4.1815302,-3.7891505,0.749816741499102,0.375378812762344,-0.3819262148114,-2.02923990106845
"Study1","G3","T3","Synchronous",97,18.041059,103.924,90.1940290505301,4.1500394,-4.7202696,1.18770238996745,1.25993222494314,-2.40259857853843,-0.380752671332593
"Study1","G3","T3","Synchronous",98,18.042723,103.924,90.1940290505301,4.1164704,-5.4264006,0.567626655836016,-0.292951425016498,-0.886917141805036,-0.731065637571755
"Study1","G3","T3","Synchronous",99,18.044392,103.924,90.1940290505301,4.0661343,-5.8758728,-0.335844482044141,0.644530015329034,0.0150944262278481,-0.197311574602657
"Study1","G3","T3","Synchronous",100,18.046058,103.924,90.1940290505301,4.0114742,-6.4591341,1.10458585792567,-0.333776013846802,0.87210280675811,-0.331291882129054
"Study1","G3","T3","Synchronous",101,18.047723,103.924,90.1940290505301,3.9622037,-7.2330172,-0.141299925775306,1.03743768431784,-0.934803825128099,-0.214223708015847
"Study1","G3","T3","Synchronous",102,18.049391,102.621115,90.1940290505301,3.9257507,-7.8697143,0.195328866696876,1.154637059992,0.223986277626413,1.0791635850338
"Study1","G3","T3","Synchronous",103,18.051059,95.2381,90.1940290505301,3.8972597,-8.3371458,-0.266613161083613,1.26613004153206,-1.73243962359293,-0.214223708015847
"Study1","G3","T3","Synchronous",104,18.052725,95.2381,90.1940290505301,3.8668427,-8.6264465,0.399422564335832,0.952212289487104,0.780663354825154,0.489905489018108
"Study1","G3","T3","Synchronous",105,18.054392,95.2381,90.1940290505301,3.8057404,-8.7750794,0.29839839435157,0.882534498004364,-0.837941067770153,-0.314708938660645
"Study1","G3","T3","Synchronous",106,18.056059,95.2381,90.1940290505301,3.7149259,-4.05321869867721,-0.981466180679895,1.13780564351202,-0.255913190794137,0.656456263437932
"Study1","G3","T3","Synchronous",107,18.057726,95.2381,90.1940290505301,3.621408,-2.18224694260723,0.388491594631858,0.746345887822711,-0.0427646752538659,-0.590336936177323
"Study1","G3","T3","Synchronous",108,18.059392,95.2381,90.1940290505301,3.5283328,-2.18224694260723,-0.29949290572384,0.28869989844597,-0.255913190794137,-0.102243438824207
"Study1","G3","T3","Synchronous",109,18.061057,95.2381,90.1940290505301,3.4476133,-2.18224694260723,-0.266613161083613,0.810270350678906,0.223986277626413,-0.46226833140931
"Study1","G3","T3","Synchronous",110,18.062724,95.2381,90.1940290505301,3.3895907,-2.18224694260723,1.14350225323245,0.223909767893026,0.962596333326243,0.50251881550911
"Study1","G3","T3","Synchronous",111,18.064392,95.2381,90.1940290505301,3.3551667,-2.18224694260723,-1.72113861281157,0.874539273544878,0.176059392475346,1.46461757787847
"Study1","G3","T3","Synchronous",112,18.066058,93.71758,90.1940290505301,3.3296688,-2.18224694260723,-2.19884299525128,-1.10396442014876,-0.677370237091331,1.24772255301004
"Study1","G3","T3","Synchronous",113,18.067723,85.1013,90.1940290505301,3.2820221,-2.18224694260723,0.133294061536286,-0.686522885436576,0.617806537848009,3.09579490301786
"Study1","G3","T3","Synchronous",114,18.069393,85.1013,90.1940290505301,3.2402162,-2.18224694260723,0.743561774100146,1.08258089626863,0.223986277626413,-0.314708938660645
"Study1","G3","T3","Synchronous",115,18.07106,85.1013,72.9480086816219,3.2278886,-2.18224694260723,1.29319964236477,0.839900038903069,1.46346381400039,0.366539920461283
"Study1","G3","T3","Synchronous",116,18.072725,85.1013,67.7966,3.2370612,-2.18224694260723,-1.22894306263047,-0.0510325109184813,-0.154149430379259,0.0634806550775448
"Study1","G3","T3","Synchronous",117,18.074392,85.1013,67.7966,3.2490513,-2.18224694260723,0.967118602063799,-1.34636575513338,-1.00664685658646,-0.25618993947651
"Study1","G3","T3","Synchronous",118,18.07606,85.1013,67.7966,3.2523553,-2.18224694260723,0.36426469447134,-1.82822431219676,-1.24716414601563,-0.472403044602
"Study1","G3","T3","Synchronous",119,18.077725,85.1013,67.7966,3.2469512,-2.18224694260723,-1.72034020042861,-0.607019140029216,-1.01854975076049,-0.731065637571755
"Study1","G3","T3","Synchronous",120,18.079391,85.1013,67.7966,3.2070372,-2.18224694260723,0.0700504117217468,0.321723359975276,0.705935251004082,0.715161803590774
"Study1","G3","T3","Synchronous",121,18.081058,85.1013,77.183907,3.1417572,-2.18224694260723,1.50660486269064,1.35664333653673,0.0385849061209698,-0.731065637571755
"Study1","G3","T3","Synchronous",122,18.082724,87.432928055792,93.1677,4.12610230164811,-2.18224694260723,-0.796444231411401,1.41093950095531,0.362721997800555,0.426942290686174
"Study1","G3","T3","Synchronous",123,18.084392,100.645487038613,93.1677,4.38247775206014,-2.18224694260723,-0.266613161083613,1.33087292065209,1.09944020277074,-0.214223708015847
"Study1","G3","T3","Synchronous",124,18.086057,100.645487038613,93.1677,4.38247775206014,-2.18224694260723,0.143336810221133,-2.42201841211112,2.10038689298167,1.16898237565526
"Study1","G3","T3","Synchronous",125,18.087726,100.645487038613,93.1677,4.38247775206014,-2.18224694260723,-1.0759382323421,-1.95502630815084,0.136488181380223,-1.31670826558716
"Study1","G3","T3","Synchronous",126,18.089393,100.645487038613,93.1677,4.38247775206014,-5.20939674072969,-0.266613161083613,-2.06076848782034,-0.512115499314359,-0.146273416913703
"Study1","G3","T3","Synchronous",127,18.091059,100.645487038613,93.1677,3.38159497520601,-6.382541,-0.266613161083613,-0.333776013846802,1.7928034951865,-0.766763543833856
"Study1","G3","T3","Synchronous",128,18.092725,100.645487038613,93.88941,3.6858309,-3.4523893,-0.266613161083613,1.0241478321966,-2.18024069130046,0.26020758365394
"Study1","G3","T3","Synchronous",129,18.094393,100.645487038613,93.8967,4.0952851,-1.0396792,0.238350945450549,-0.071923729409906,-0.203256678818952,1.35528536746765
"Study1","G3","T3","Synchronous",130,18.096059,100.645487038613,93.8967,4.4086704,0.3541199014,0.710963620458716,1.2699036252592,-1.80467679061996,4.82500225046387
"Study1","G3","T3","Synchronous",131,18.097723,100.645487038613,93.8967,4.6339904,0.9243441,-1.29966685334086,0.641599831165535,0.136488181380223,1.64382035406934
"Study1","G3","T3","Synchronous",132,18.099391,99.0030939828213,93.8967,4.7884704,1.01178853,-1.66768359406361,-1.1972968799758,0.0150944262278481,-0.429801973105156
"Study1","G3","T3","Synchronous",133,18.101058,89.6962,93.8967,4.8697203,0.88120423,-0.233995705491376,1.15148028898547,-0.255913190794137,2.30793363517222
"Study1","G3","T3","Synchronous",134,18.102724,89.6962,97.417825,4.8854307,0.69195557,0.39229995706354,-0.430026831795852,-0.0248464840306941,1.02044432863326
"Study1","G3","T3","Synchronous",135,18.104391,89.6962,98.0392,4.8625918,0.48244631,0.547817898335742,0.965619067241593,-1.26431692596443,0.675960767666283
"Study1","G3","T3","Synchronous",136,18.106059,89.6962,98.0392,4.8312682,0.231640599,0.400530374274086,0.6919403464544,-0.463275796186236,0.366539920461283
"Study1","G3","T3","Synchronous",137,18.107726,89.6962,98.0392,4.804617,-0.10870664343,-0.860229624608921,-0.333776013846802,1.77589507929028,0.681112590302126
"Study1","G3","T3","Synchronous",138,18.109392,89.6962,98.0392,4.7808197,-0.47956235,0.231177650728296,1.24401682067695,0.705935251004082,-0.247910812365237
"Study1","G3","T3","Synchronous",139,18.111059,89.6962,98.0392,4.7279963,-0.77556763,0.327679751770678,-2.30371282266633,-0.318896054668649,-1.48233360250548
"Study1","G3","T3","Synchronous",140,18.112725,89.6962,100.434138,4.6369293,-0.98280307,0.423948316340587,0.491383856167032,-0.395263762455413,-0.331291882129054
"Study1","G3","T3","Synchronous",141,18.114392,89.6962,100.671,4.5350888,-1.1000979,-0.212889315253662,-2.09831071241435,-0.30954715897964,-0.777207094832074
"Study1","G3","T3","Synchronous",142,18.116057,91.41877,100.671,4.4453366,-1.1741729,-1.40325363111412,-1.36218988033958,-0.247849177059017,-0.955365104435685
"Study1","G3","T3","Synchronous",143,18.117723,101.18,100.671,4.3792938,-1.2468874,0.253793948661678,0.626050519098807,0.315898692241781,0.0623781430874782
"Study1","G3","T3","Synchronous",144,18.119392,101.18,100.671,4.3317533,-1.3378479,0.638961757603995,0.555307418866406,1.32567401919107,-0.446055726628781
"Study1","G3","T3","Synchronous",145,18.121058,101.18,100.671,4.2524875,-1.4522614,0.921860832564165,-0.231963652720466,-0.203256678818952,1.20517475264692
"Study1","G3","T3","Synchronous",146,18.122724,101.18,97.80956,4.1302517,-1.4099485,0.760764380230246,-0.610513138206519,0.136488181380223,-0.298084846449138
"Study1","G3","T3","Synchronous",147,18.124392,101.18,96.463,4.1189851,-0.84188224,0.524147029295776,-2.16287141242779,0.780663354825154,-0.247910812365237
"Study1","G3","T3","Synchronous",148,18.12606,101.18,96.463,4.2954403,0.2815552183,-1.12603410193136,0.0248763239943892,1.07453083483038,-0.281405889246835
"Study1","G3","T3","Synchronous",149,18.127726,101.18,96.463,4.5650971,1.53876982,0.766002536971917,0.301080954304227,1.44738308279838,-0.943201124488547
"Study1","G3","T3","Synchronous",150,18.129392,101.18,96.463,4.8303955,2.5382751,-0.779964176581428,1.27420643802759,1.08446305116103,0.370870270091589
"Study1","G3","T3","Synchronous",151,18.131059,101.18,96.463,5.0358062,3.1494418,-0.493976398923763,0.395271388339287,-1.85525936123277,-0.542645542926987
"Study1","G3","T3","Synchronous",152,18.132724,101.07875,96.044335,5.1833495,3.4067479,-2.33221086107448,1.278299940647,0.710664877828201,-0.868365277041373
"Study1","G3","T3","Synchronous",153,18.134392,100.505,95.3895,5.2869202,3.4132564,0.268436838568713,0.168920379378752,0.900638221930291,-0.0775275834449979
"Study1","G3","T3","Synchronous",154,18.136057,100.505,95.3895,5.3453645,3.2974512,0.0330703450403449,0.172181131826632,-0.832060565085498,-1.8944366186801
"Study1","G3","T3","Synchronous",155,18.137724,100.505,95.3895,5.3572639,3.093161,0.100365759101651,-0.0971696855052308,-0.813536193357702,0.914842937596638
"Study1","G3","T3","Synchronous",156,18.139392,100.505,95.3895,5.3383185,2.8029573,-1.20574487957521,-1.7642414732245,-1.90305302856163,1.22640750408538
"Study1","G3","T3","Synchronous",157,18.141059,100.505,95.3895,5.3027765,2.53024,-1.14662664389279,-1.53145331577882,1.11504797129033,1.05839718601712
"Study1","G3","T3","Synchronous",158,18.142725,100.505,95.35356,5.271353,2.3314942,-0.266613161083613,-1.21997242654123,1.79374942055132,0.366539920461283
"Study1","G3","T3","Synchronous",159,18.144393,100.505,94.1915,5.2571721,2.2035824,-1.10690163067621,0.15325536942951,1.87730616111075,0.352284754459089
"Study1","G3","T3","Synchronous",160,18.14606,100.505,94.1915,5.266221,2.1170961,-0.953924355310308,1.62329694924078,1.44738308279838,-0.0403274737348755
"Study1","G3","T3","Synchronous",161,18.147725,100.505,94.1915,5.2829248,2.0123416,-1.23928211177785,0.151591800412393,-1.31324964508676,0.187525187095549
"Study1","G3","T3","Synchronous",162,18.149392,100.73555,94.1915,5.2980217,1.8870397,0.97025356981629,1.19737072585019,-0.34345858330857,1.22640750408538
"Study1","G3","T3","Synchronous",163,18.151058,102.042,94.1915,5.299505,1.7262997,0.136112487864691,-0.0114679655867057,-0.0292064116913933,0.366539920461283
"Study1","G3","T3","Synchronous",164,18.152724,102.042,94.1915,5.2906918,1.5278077,-2.1384014429222,1.27641453849922,-0.360327585647926,0.774415993651588
"Study1","G3","T3","Synchronous",165,18.154391,102.042,92.80792,5.2757782,1.3392612,-0.236621587546771,-2.13552227940315,2.10038689298167,-0.00797249136203902
"Study1","G3","T3","Synchronous",166,18.156057,102.042,91.047,5.259003,1.1693268,0.128669767233914,1.07152829706621,0.431932203660154,-0.46226833140931
"Study1","G3","T3","Synchronous",167,18.157725,102.042,91.047,5.2398895,0.95500783,-2.25568267697503,-0.333776013846802,-2.41090459151272,0.0270999540049756
"Study1","G3","T3","Synchronous",168,18.159392,102.042,91.047,5.2201971,0.68523861,0.866535480931047,-1.97734846014153,0.0660167417008578,-0.637644274492079
