"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study1","G4","T1","Synchronous",28,10.408208,94.9169,72.8155,-1.7741782,3.17518126395561,1.26479732931818,-0.306431551371572,-1.12172539621866,-0.551004870411883
"Study1","G4","T1","Synchronous",29,10.409877,94.9169,72.8155,-1.7551948,3.17518126395561,0.496190856798068,-1.89235484918232,0.68465664937903,-0.962893943640105
"Study1","G4","T1","Synchronous",30,10.411541,94.9169,72.855325,-1.6469085,3.17518126395561,-1.10415332773862,-0.0141496683914927,-0.371769766715308,0.824080357468036
"Study1","G4","T1","Synchronous",31,10.413208,94.9169,72.904,-1.4966829,3.17518126395561,-0.704213681586312,-1.45878544858824,1.95976003742263,-0.523911204700241
"Study1","G4","T1","Synchronous",32,10.414874,94.9169,72.904,-1.3660494,3.17518126395561,0.379134517836991,0.707696517325377,1.27810954491621,1.1603003884413
"Study1","G4","T1","Synchronous",33,10.416542,104.721464,72.904,-1.2383089,3.17518126395561,-2.12773772057573,-2.14514957324335,-1.2447389183673,-0.930046248241407
"Study1","G4","T1","Synchronous",34,10.418208,117.2,72.904,-1.0864593,3.17518126395561,-0.219166889185861,0.122028822450069,-0.354308241163795,-1.39701772417757
"Study1","G4","T1","Synchronous",35,10.419876,117.2,72.904,-0.95525508,3.17518126395561,1.27264603101987,-0.138058434331189,0.0320290417203764,-0.855215447348266
"Study1","G4","T1","Synchronous",36,10.421541,117.2,72.904,-0.86564938,3.17518126395561,-0.352011163416609,0.754048180530712,-2.1059736611541,0.520125515184411
"Study1","G4","T1","Synchronous",37,10.423208,117.2,72.904,-0.76516114,3.17518126395561,0.386239726094393,-0.367153444361131,0.614447967123774,-0.262692464388623
"Study1","G4","T1","Synchronous",38,10.424874,117.2,72.904,-0.61524962,3.17518126395561,-0.656463228851027,-0.873442473974809,-1.60857151683374,0.0247390778306917
"Study1","G4","T1","Synchronous",39,10.426543,117.2,69.844177,-0.49685366,3.17518126395561,0.773369983077375,1.12201741168236,-0.0657769265528201,2.00865747652393
"Study1","G4","T1","Synchronous",40,10.428209,117.2,68.3371,-0.48569333,3.17518126395561,0.583750204902872,-1.33472558887287,-2.29134271131044,-0.106339139188507
"Study1","G4","T1","Synchronous",41,10.429875,117.2,68.3371,-0.66271058,3.17518126395561,0.93427441719093,0.818204180333327,0.183702868667587,-0.863597860966447
"Study1","G4","T1","Synchronous",42,10.431541,117.2,68.3371,-0.93358189,3.17518126395561,0.123242023239804,-0.843379016534261,-0.75028685717457,0.309272293985417
"Study1","G4","T1","Synchronous",43,10.433208,106.309956,68.3371,-1.3158485,4.0679319,0.241186821095599,-0.238014509263508,0.114334712890035,1.04577388644783
"Study1","G4","T1","Synchronous",44,10.434876,92.4499,68.3371,-2.016632,4.0051448,-0.352011163416609,0.436408508616288,0.830735206930545,-0.423109129071451
"Study1","G4","T1","Synchronous",45,10.436542,92.4499,68.3371,-2.052174251509,3.9333648,-0.352011163416609,1.35068065455628,-0.557896938792709,1.74435571289851
"Study1","G4","T1","Synchronous",46,10.438209,92.4499,68.3371,2.24121967806873,3.8558075,1.07577599271998,-0.0142370506560491,-0.880527258940334,-0.450827923934279
"Study1","G4","T1","Synchronous",47,10.439874,92.4499,68.3371,2.24121967806873,3.7614834,-2.1503533678538,-0.393129209310873,-0.280218304290909,-0.821515303107041
"Study1","G4","T1","Synchronous",48,10.441541,92.4499,67.686065,2.24121967806873,3.6445285,1.44442602815662,-0.129861782467895,0.501355953594299,-1.56250645947343
"Study1","G4","T1","Synchronous",49,10.443207,92.4499,67.4916,2.24121967806873,3.5164915,0.833481041329418,-2.20458655091638,-1.19511225741432,-0.648951242418208
"Study1","G4","T1","Synchronous",50,10.444877,92.4499,67.4916,2.24121967806873,3.3814638,1.17113400676146,-0.733136200390053,-0.258941447767074,-0.532961369911733
"Study1","G4","T1","Synchronous",51,10.446542,92.4499,67.4916,2.24121967806873,3.258224,-0.879348598371209,-0.901010534868188,-1.1241728115508,-0.987345017939914
"Study1","G4","T1","Synchronous",52,10.448207,92.4499,67.4916,2.24121967806873,3.1785922,-1.27786271343679,-1.21993289649524,-0.160665773521044,-0.281872563345475
"Study1","G4","T1","Synchronous",53,10.449875,99.859984,67.4916,2.24121967806873,3.147864,-1.09003084108719,-0.293572506633404,0.68465664937903,0.363871642349255
"Study1","G4","T1","Synchronous",54,10.451541,109.291,67.4916,2.24121967806873,3.1613644,0.73681509757569,-0.0628758036655951,0.449235071521002,0.0924803458501514
"Study1","G4","T1","Synchronous",55,10.453208,109.291,67.4916,2.24121967806873,3.2227993,0.986986404285903,0.610479412513743,1.01771114594131,-0.357754717811066
"Study1","G4","T1","Synchronous",56,10.454877,109.291,67.631397,2.24121967806873,3.2834473,0.435894000800314,-0.171051528368143,-1.14059603968868,-0.541997327642517
"Study1","G4","T1","Synchronous",57,10.456542,109.291,69.0449,2.24121967806873,3.3012052,0.219648066193429,-0.0142370506560491,1.07201574876551,-0.913537155657805
"Study1","G4","T1","Synchronous",58,10.458207,109.291,69.0449,2.24121967806873,3.2584382,0.413985854054405,-0.144032202480034,-0.141763281030765,-0.971063245047654
"Study1","G4","T1","Synchronous",59,10.459875,109.291,69.0449,2.24121967806873,3.1791259,-0.352011163416609,2.01833462182804,0.13837212206123,-0.0261094956260297
"Study1","G4","T1","Synchronous",60,10.461542,109.291,69.0449,2.24121967806873,3.0983823,-0.119372154603151,-1.82996177495545,0.614447967123774,0.915752705993364
"Study1","G4","T1","Synchronous",61,10.463209,109.291,69.0449,2.24121967806873,3.0373897,0.865138816759521,0.631822960294428,-1.14029114282912,0.497492998415325
"Study1","G4","T1","Synchronous",62,10.464876,109.291,69.0449,2.24121967806873,3.0164247,0.138705235066031,-0.461817775094371,-0.0657769265528201,-0.863597860966447
"Study1","G4","T1","Synchronous",63,10.466541,103.154276,69.0449,2.24121967806873,3.0499111,1.05037415701427,-0.0142370506560491,2.04199978494698,-0.692752905443375
"Study1","G4","T1","Synchronous",64,10.468208,95.3439,69.0449,2.24121967806873,3.1010864,0.580967905265251,0.937845969023849,-2.20026095485887,1.80700501983194
"Study1","G4","T1","Synchronous",65,10.469875,95.3439,73.47684,2.24121967806873,3.1525087,0.383177736036312,1.46257635252799,-0.141763281030765,1.33026448016043
"Study1","G4","T1","Synchronous",66,10.471542,95.3439,73.7101,2.24121967806873,3.1990234,-1.26327735279347,0.224196929748917,-0.665031102877284,-0.684029512288184
"Study1","G4","T1","Synchronous",67,10.473209,95.3439,73.7101,2.24121967806873,3.2182751,1.07182040192259,-0.513295038978435,-0.251203659898801,-1.28521905848018
"Study1","G4","T1","Synchronous",68,10.474875,95.3439,73.7101,2.24121967806873,3.2023536,-0.139282154615893,-0.518409194540438,-0.712652696158167,0.341963707096317
"Study1","G4","T1","Synchronous",69,10.47654,95.3439,73.7101,2.24121967806873,3.1680574,1.34230372311672,-0.0167677204423197,1.65923061936522,-0.423109129071451
"Study1","G4","T1","Synchronous",70,10.478208,95.3439,73.7101,2.24121967806873,3.1338623,1.05460576548598,-0.238737335951386,1.20253171136867,-0.00794835718561209
"Study1","G4","T1","Synchronous",71,10.479876,95.3439,73.7101,2.24121967806873,3.1188216,-0.3757254276097,-1.1066968903989,-1.15499211573327,-0.730268610703749
"Study1","G4","T1","Synchronous",72,10.481542,95.3439,74.102206,2.24121967806873,3.1437652,0.0179614589842796,0.596821876963746,0.380056446223717,0.800041300108783
"Study1","G4","T1","Synchronous",73,10.483208,105.463504,76.7263,2.24121967806873,3.2246579,-1.21203418195642,1.53109082662888,1.70622758610679,0.31074248408916
"Study1","G4","T1","Synchronous",74,10.484875,118.343,76.7263,2.24121967806873,3.3517057,0.459800423905725,1.17531889399003,0.167469171009974,-0.423109129071451
"Study1","G4","T1","Synchronous",75,10.48654,118.343,76.7263,2.24121967806873,3.4906861,-0.352011163416609,-0.610531143755349,0.0091040940637896,1.50582631927881
"Study1","G4","T1","Synchronous",76,10.488209,118.343,76.7263,2.24121967806873,3.6132293,-0.0788439194962877,0.619837341441169,0.579516675565086,-0.413831644168618
"Study1","G4","T1","Synchronous",77,10.489876,118.343,76.7263,2.24121967806873,3.7272521,-1.13402557399944,-0.150790896318793,-0.429254196571036,-0.657745672976942
"Study1","G4","T1","Synchronous",78,10.491543,118.343,76.7263,2.24121967806873,3.8293277,-0.369713703898969,0.640946205246836,-0.184744384970557,1.33026448016043
"Study1","G4","T1","Synchronous",79,10.493207,118.343,76.7263,2.24121967806873,3.9076602,0.508856300244125,-2.08483521305626,-1.60857151683374,-0.155781172055059
"Study1","G4","T1","Synchronous",80,10.494875,118.343,81.875221,2.24121967806873,3.9560636,-1.82457070929197,-0.733610254020111,-1.04558358588549,-0.821515303107041
"Study1","G4","T1","Synchronous",81,10.496542,118.343,82.6446,2.24121967806873,3.9879577,0.702367288136691,-0.490457587908812,0.960357574521528,1.5888264215795
"Study1","G4","T1","Synchronous",82,10.498208,118.343,82.6446,2.24121967806873,4.008516,1.40241620725844,0.85820891580309,0.0670839401140213,0.363871642349255
"Study1","G4","T1","Synchronous",83,10.499876,99.313396,82.6446,2.24121967806873,4.0043448,-0.352011163416609,-0.847058681643952,-1.1241728115508,-0.0159795618806689
"Study1","G4","T1","Synchronous",84,10.501542,75.0939,82.6446,2.24121967806873,3.9815278,0.839681414565212,-0.266820005923612,1.45486731890391,-0.136061188831273
"Study1","G4","T1","Synchronous",85,10.503207,75.0939,82.6446,2.24121967806873,3.9532347,-0.667025830694648,0.549216456896439,-0.703184412600504,-1.01166822491334
"Study1","G4","T1","Synchronous",86,10.504874,75.0939,82.6446,2.24121967806873,3.91347,1.35522120336528,-1.40660146672618,-0.141763281030765,-0.281872563345475
"Study1","G4","T1","Synchronous",87,10.506543,75.0939,81.637078,2.24121967806873,3.8527006,-0.356421862797201,-0.0142370506560491,-0.449864565040785,1.95054745967695
"Study1","G4","T1","Synchronous",88,10.508208,75.0939,79.6813,2.24121967806873,3.7798617,0.170902515299143,-0.655503179833871,0.0670839401140213,1.37027274583635
"Study1","G4","T1","Synchronous",89,10.509876,75.0939,79.6813,2.24121967806873,3.7210788,-0.435465452084438,1.31452522467103,0.41346325348461,-0.46921240397144
"Study1","G4","T1","Synchronous",90,10.51154,75.0939,79.6813,2.24121967806873,3.6663267,1.24687467384409,-0.850524194200888,0.475208987773182,0.41911032734499
"Study1","G4","T1","Synchronous",91,10.513208,75.0939,79.6813,2.24121967806873,3.6044736,-1.24850478143419,2.08628403982842,1.03707621675116,-0.262692464388623
"Study1","G4","T1","Synchronous",92,10.514875,75.0939,79.6813,2.24121967806873,3.5320131,-0.352011163416609,1.93274036884301,-0.487960191574358,1.07077937332954
"Study1","G4","T1","Synchronous",93,10.516543,78.659792,79.6813,2.24121967806873,3.439728,1.45657862661574,-0.0142370506560491,-0.207727015816791,-0.165598541224824
"Study1","G4","T1","Synchronous",94,10.518208,83.1982,79.6813,2.24121967806873,3.3466889,-0.235846730576265,-1.16964216168156,-1.25277336263947,-0.386387621982698
"Study1","G4","T1","Synchronous",95,10.519876,83.1982,78.692308,2.24121967806873,3.2716003,0.647467683816705,1.28174974523734,-0.0256788692929515,1.00815247753098
"Study1","G4","T1","Synchronous",96,10.52154,83.1982,78.2269,2.24121967806873,3.225503,0.910182844471481,-0.737880940609114,-1.33199710339088,0.206965562210922
"Study1","G4","T1","Synchronous",97,10.523208,83.1982,78.2269,2.24121967806873,3.2064581,-2.19177684563354,-1.03299651192871,0.0320290417203764,-0.855215447348266
"Study1","G4","T1","Synchronous",98,10.524877,83.1982,78.2269,0.580248784306051,3.1991364,-0.797038537804541,-1.71787838438843,1.65923061936522,-0.604709147491069
"Study1","G4","T1","Synchronous",99,10.526542,83.1982,78.2269,-1.0403833734,3.1890868,-2.21535004264246,-0.225847627337304,-0.141763281030765,-0.123299319284611
"Study1","G4","T1","Synchronous",100,10.528208,83.1982,78.2269,0.94532771,3.1735563,0.613136970166282,-2.09706070255176,0.114334712890035,-1.28521905848018
"Study1","G4","T1","Synchronous",101,10.529875,83.1982,78.2269,2.0595552,3.1555125,-0.174479117849106,-2.11995722086535,1.12294176476756,2.28590225507505
"Study1","G4","T1","Synchronous",102,10.53154,83.1982,78.2269,2.5111113,3.1415492,0.981166095462032,-0.0142370506560491,-0.9377489830695,1.00815247753098
"Study1","G4","T1","Synchronous",103,10.533208,91.110192,76.130059,2.6170215,3.1367896,0.635309986721773,-1.16513778668337,1.35194402766352,-0.423109129071451
"Study1","G4","T1","Synchronous",104,10.534877,101.18,75.188,2.5899657,3.1464874,1.1423960213008,-0.0142370506560491,0.13837212206123,-1.20892488707404
"Study1","G4","T1","Synchronous",105,10.536541,101.18,75.188,2.5647037,3.1615874,-1.55549961083771,1.04735705606459,0.332532090319667,-1.01323005326766
"Study1","G4","T1","Synchronous",106,10.538208,101.18,75.188,2.5772703,3.1658377,1.04840936745777,-0.380441783362096,0.41346325348461,0.884703677652399
"Study1","G4","T1","Synchronous",107,10.539874,101.18,75.188,2.6141726,3.160847,0.109367554974511,-0.143280690230817,-1.87466407067229,-1.07582920779419
"Study1","G4","T1","Synchronous",108,10.541542,101.18,75.188,2.6593839,3.1527015,1.11744360009582,-1.38491246217136,-1.07964962959949,-1.01166822491334
"Study1","G4","T1","Synchronous",109,10.543208,101.18,75.188,2.6898648,3.1432399,0.201957571483918,-0.793109795891579,0.298064937291075,-1.13115313767418
"Study1","G4","T1","Synchronous",110,10.544876,101.18,75.188,2.6735285,3.1333463,1.29262045532072,-0.0142370506560491,1.84851388596184,-0.262692464388623
"Study1","G4","T1","Synchronous",111,10.546541,101.18,74.144464,2.5680422,3.1267932,-1.75737615519351,0.246965599483096,0.626429589658885,-0.657745672976942
"Study1","G4","T1","Synchronous",112,10.548208,101.18,71.1744,2.4023379,3.1289859,-0.596591158350501,-0.0932246329836026,-0.141763281030765,1.21201561822126
"Study1","G4","T1","Synchronous",113,10.549874,96.2236140581799,71.1744,2.2002499,3.1315292,-2.37029006665727,0.279356296731931,-0.116208515215045,-1.20892488707404
"Study1","G4","T1","Synchronous",114,10.551543,89.9154864958634,71.1744,1.9827215,3.1200782,0.263968519707792,-0.618055910531074,-0.449864565040785,-0.73609992908586
"Study1","G4","T1","Synchronous",115,10.553209,89.9154864958634,71.1744,1.7579408,3.0917477,1.14251856139542,-0.851617707582276,-0.805951135183285,-0.796069705157618
"Study1","G4","T1","Synchronous",116,10.554875,89.9154864958634,71.1744,1.7121166,3.0570223,-0.269580903836624,1.57589668428309,-0.731523339628183,2.02370319859453
"Study1","G4","T1","Synchronous",117,10.556541,89.9154864958634,71.1744,1.5366127,3.026605,-0.352011163416609,-0.0142370506560491,0.615684035473338,-0.676792221615132
"Study1","G4","T1","Synchronous",118,10.558208,89.9154864958634,71.1744,1.2321867,3.0051391,-1.072518114809,1.23096937756631,0.703008144142229,-1.19342367317192
"Study1","G4","T1","Synchronous",119,10.559876,89.9154864958634,71.1744,0.90886856,2.9961802,0.473066037279203,-0.181060810960875,-1.87466407067229,0.0555266885266171
"Study1","G4","T1","Synchronous",120,10.561542,89.9154864958634,70.328276,0.3151581153,2.9998077,-0.352011163416609,0.127931153367131,-1.00250248367534,1.80202387709545
"Study1","G4","T1","Synchronous",121,10.563209,89.9154864958634,69.9301,-0.401052888,2.9998926,-0.832616256790126,-1.80741071982453,-1.14029114282912,1.5888264215795
"Study1","G4","T1","Synchronous",122,10.564874,89.9154864958634,69.9301,-1.01127913,2.995096,-0.235394291461071,-0.0142370506560491,-0.141763281030765,-1.23687029125417
"Study1","G4","T1","Synchronous",123,10.566541,96.5086724376835,69.9301,-1.5208283,2.973288,-2.34049705246243,1.04351615831703,1.84851388596184,-0.338901390910516
"Study1","G4","T1","Synchronous",124,10.568207,104.9,69.9301,-1.9258268,2.9373654,0.877204263113269,-0.0142370506560491,0.433841900341094,0.800041300108783
"Study1","G4","T1","Synchronous",125,10.569877,104.9,69.9301,-2.210169,2.8970952,0.5058759747766,0.178154872774586,0.465493490545605,-0.648951242418208
"Study1","G4","T1","Synchronous",126,10.571542,104.9,69.9301,-2.2768537,2.857754,-0.103230953840195,0.393582201983786,-1.2447389183673,-0.234378091934483
"Study1","G4","T1","Synchronous",127,10.573207,104.9,69.9301,-2.5377353,2.8347447,-0.352011163416609,1.30074259937618,-0.547991911084867,-0.47741722408076
"Study1","G4","T1","Synchronous",128,10.574875,104.9,70.311745,-1.61619908692144,2.8451025,-0.624849353539445,-1.60100203218458,0.342422285207314,-0.116270168203942
"Study1","G4","T1","Synchronous",129,10.576541,104.9,71.3436,2.24121967806873,2.8719483,0.951544317654687,-0.626176149993906,-0.301544603548725,1.73003457234406
"Study1","G4","T1","Synchronous",130,10.578208,104.9,71.3436,2.24121967806873,2.8910226,0.965243315072229,0.623627297588422,0.501355953594299,-1.84966436561429
"Study1","G4","T1","Synchronous",131,10.579877,104.9,71.3436,2.24121967806873,2.8842778,-0.0473263565510287,-0.414991316391012,0.167469171009974,-1.0837711895104
"Study1","G4","T1","Synchronous",132,10.581542,104.9,71.3436,2.24121967806873,2.852771,-1.04459621466322,-0.737294370337596,-0.477857392930585,0.97081521822831
"Study1","G4","T1","Synchronous",133,10.583207,101.462456,71.3436,2.24121967806873,2.813162,1.16072730218913,-0.533655323102789,-1.87466407067229,-1.27007388404462
"Study1","G4","T1","Synchronous",134,10.584875,97.0874,71.3436,2.24121967806873,2.7726681,-0.595205496046506,-0.0142370506560491,1.70719007132831,1.33026448016043
"Study1","G4","T1","Synchronous",135,10.586542,97.0874,71.3436,2.24121967806873,2.7347107,1.20954574629202,-0.0142370506560491,-1.2447389183673,-0.404539951785076
"Study1","G4","T1","Synchronous",136,10.588209,97.0874,73.215015,2.24121967806873,2.7105184,-1.12868375041256,-0.0142370506560491,-1.07116196026581,-0.585241347049864
"Study1","G4","T1","Synchronous",137,10.589876,97.0874,76.1421,2.24121967806873,2.7020948,0.26083281547432,0.446076284655494,-0.767904951383694,-1.13115313767418
"Study1","G4","T1","Synchronous",138,10.591541,97.0874,76.1421,2.24121967806873,2.7055132,0.409179871295777,-0.0142370506560491,-0.371769766715308,0.396932449958586
"Study1","G4","T1","Synchronous",139,10.593208,97.0874,76.1421,2.24121967806873,2.7064224,0.776845999646943,0.274080626338776,2.07092378432678,2.09958535306012
"Study1","G4","T1","Synchronous",140,10.594875,97.0874,76.1421,2.24121967806873,2.6876164,0.761548623110956,-0.415806134706632,0.960357574521528,-0.310472222012249
"Study1","G4","T1","Synchronous",141,10.596542,97.0874,76.1421,2.24121967806873,2.641196,1.07089456743483,-0.0142370506560491,-2.1059736611541,-0.145935387923875
"Study1","G4","T1","Synchronous",142,10.598209,97.0874,76.1421,2.24121967806873,2.5544704,-0.352011163416609,-0.856297905288325,1.19974281155382,-0.770482032401107
"Study1","G4","T1","Synchronous",143,10.599875,88.521612,76.1421,-1.733403151509,2.4431546,1.0890190511113,-0.119138575602873,-1.22051197871584,-0.338901390910516
"Study1","G4","T1","Synchronous",144,10.60154,77.6197,77.199427,-0.6847319487,2.3256218,-1.09042907046942,0.845907261196457,-0.141763281030765,1.5888264215795
"Study1","G4","T1","Synchronous",145,10.603208,77.6197,77.7202,1.14173273,2.98328649852493,-0.352011163416609,-1.13467916090645,1.27810954491621,-0.640142604378765
"Study1","G4","T1","Synchronous",146,10.604876,77.6197,77.7202,2.6300596,3.17518126395561,1.1132864835575,-0.0142370506560491,-1.23667975272814,0.0247390778306917
"Study1","G4","T1","Synchronous",147,10.606542,77.6197,77.7202,3.6218511,3.17518126395561,-0.372924418571175,-0.626568598147741,-0.301544603548725,0.363871642349255
"Study1","G4","T1","Synchronous",148,10.608208,77.6197,77.7202,4.1736941,3.17518126395561,-0.352011163416609,-0.394486580398716,-0.487960191574358,-0.73609992908586
"Study1","G4","T1","Synchronous",149,10.609875,77.6197,77.7202,4.3890874,3.17518126395561,0.234863907765193,-0.665527052496596,-0.371769766715308,-1.07582920779419
"Study1","G4","T1","Synchronous",150,10.61154,77.6197,77.7202,4.3840852,3.17518126395561,0.119259945461455,-0.0142370506560491,-0.20459564266456,1.50582631927881
"Study1","G4","T1","Synchronous",151,10.613209,77.6197,78.26196,4.2928989,3.17518126395561,0.20566030451203,-0.760342971584153,0.786483960016142,1.34356268210385
"Study1","G4","T1","Synchronous",152,10.614876,77.6197,80.429,4.1963986,3.17518126395561,0.753398151303212,0.344648096389977,0.285258244267794,0.882815506575391
"Study1","G4","T1","Synchronous",153,10.616543,83.0298460581799,80.429,4.1201138,3.17518126395561,0.795558684419306,1.98089600765151,-0.49560733443033,-1.23196942078368
"Study1","G4","T1","Synchronous",154,10.618207,89.9154864958634,80.429,4.0649873,3.17518126395561,-0.352011163416609,-0.628895837956028,1.12294176476756,0.266024722707892
"Study1","G4","T1","Synchronous",155,10.619875,89.9154864958634,80.429,4.0254242,3.17518126395561,-0.352011163416609,-0.661540995917085,0.181544858138361,0.909154751952208
"Study1","G4","T1","Synchronous",156,10.621542,89.9154864958634,80.429,3.9886199,3.17518126395561,-0.845139366200336,0.12051296828914,-1.47671598575788,-0.423109129071451
"Study1","G4","T1","Synchronous",157,10.623208,89.9154864958634,80.429,3.9620051,3.17518126395561,-0.249746130306506,-1.82303322273479,-0.141763281030765,-0.319003245878642
"Study1","G4","T1","Synchronous",158,10.624876,89.9154864958634,80.429,3.9383211,3.17518126395561,0.423634460615467,0.634055488292432,-0.810293855318088,-0.25307399994878
"Study1","G4","T1","Synchronous",159,10.626542,89.9154864958634,79.748104,3.9333427,3.17518126395561,0.599697571087397,-0.600743592324079,-0.703184412600504,0.0761559505157651
"Study1","G4","T1","Synchronous",160,10.628207,89.9154864958634,79.3651,3.9391976,2.62290394238446,-0.900612618899763,-0.545170597665818,0.342422285207314,0.206965562210922
"Study1","G4","T1","Synchronous",161,10.629874,89.9154864958634,79.3651,3.9054014,2.5361116,-1.88897685835247,-1.05461677005204,-0.703184412600504,2.09958535306012
"Study1","G4","T1","Synchronous",162,10.631543,89.9154864958634,79.3651,3.8123446,2.8040067,1.33345581842212,-0.404728562243345,1.13829867794255,-0.987345017939914
"Study1","G4","T1","Synchronous",163,10.633208,89.9154864958634,79.3651,3.6595518,3.0277706,-0.776855557694573,0.651753490481301,1.35194402766352,0.159610692199135
"Study1","G4","T1","Synchronous",164,10.634876,89.9154864958634,79.3651,3.4629294,3.1817257,-1.00334165728047,-0.0142370506560491,-0.141763281030765,-0.568977333508489
"Study1","G4","T1","Synchronous",165,10.63654,89.9154864958634,79.3651,3.2029449,3.2687009,0.212556598327454,1.84082911013034,0.0670839401140213,0.824080357468036
"Study1","G4","T1","Synchronous",166,10.638208,89.9154864958634,80.287928,2.881561,3.3016594,-2.15637183213391,-0.0142370506560491,0.433841900341094,-0.684029512288184
"Study1","G4","T1","Synchronous",167,10.639875,89.9154864958634,82.0793,2.5380796,3.303281,0.689525120788319,-1.62173241002009,1.13760977584906,1.04577388644783
"Study1","G4","T1","Synchronous",168,10.641543,89.9154864958634,82.0793,2.233902,3.286817,0.312778970186743,-0.0142370506560491,-0.449864565040785,-1.39701772417757
"Study1","G4","T1","Synchronous",169,10.643208,89.9154864958634,82.0793,1.9819792,3.2383481,-0.742104409670876,0.0631072251060961,1.77764596725348,-0.657745672976942
