"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study2","G5","T2","TurnTaking",28,19.05354,81.7439,93.0233,1.1884122,2.1744842,1.83070266179028,1.09381270561848,-0.723913361924084,-1.176608155546
"Study2","G5","T2","TurnTaking",29,19.055207,81.7439,93.0233,1.1536866,2.5592373,-1.61168814518293,-1.90135970025064,0.365376269161515,-0.159149681800619
"Study2","G5","T2","TurnTaking",30,19.056875,81.7439,120.366468,1.1446548,2.9406283,-0.30539503414036,0.739937964296195,-0.0960498116725541,2.21357814874391
"Study2","G5","T2","TurnTaking",31,19.058541,81.7439,135.747,1.1654511,3.2874753,-1.28126700923221,-0.259633911367529,-0.546500248867164,0.779572264248064
"Study2","G5","T2","TurnTaking",32,19.060207,81.7439,135.747,1.1902403,3.5667053,0.663164400941879,0.255197149992802,-0.00937307802053554,-0.294158158172077
"Study2","G5","T2","TurnTaking",33,19.061876,81.7439,135.747,1.1476346,3.6986788,-0.268573671413454,0.220088909016745,0.872310699811212,0.767480455215351
"Study2","G5","T2","TurnTaking",34,19.063543,81.7439,135.747,1.0558195,3.6708616,-0.75474046083119,0.977366812080504,1.18499710653197,-1.96224220848119
"Study2","G5","T2","TurnTaking",35,19.065209,81.7439,129.43914,0.98279112,3.4917538,0.957851870650049,0.935435856105979,-0.128875986725618,1.04979230013024
"Study2","G5","T2","TurnTaking",36,19.066876,76.602268,127.66,0.88689274,3.1834443,-1.98664881610094,-0.86826986433525,-0.0805337940442914,0.545070968741119
"Study2","G5","T2","TurnTaking",37,19.068542,73.7101,127.66,0.7792572,2.8073243,-1.69316103111263,1.11540581497299,0.0553271709043998,-0.182086130469664
"Study2","G5","T2","TurnTaking",38,19.070208,73.7101,123.521236586598,0.69634704,2.4067202,-0.0262584886297736,1.30243622470017,-0.316155710112774,-0.159149681800619
"Study2","G5","T2","TurnTaking",39,19.071875,73.7101,112.878702094991,0.66805109,2.0164153,0.319864504806712,0.208111715457751,0.00045345879729731,0.806092533021645
"Study2","G5","T2","TurnTaking",40,19.07354,73.7101,112.878702094991,0.66855466,1.6374175,-1.23469249353527,1.07623807117675,-0.817543560501196,-0.0195001583937842
"Study2","G5","T2","TurnTaking",41,19.075208,73.7101,112.878702094991,0.64816589,1.2503415,0.595335462258773,-0.715134783026162,3.44165265263385,0.0514594796760713
"Study2","G5","T2","TurnTaking",42,19.076875,73.7101,112.878702094991,0.62076718,3.14309601712281,-0.232005113459884,1.53315414114895,-0.460605090811646,0.468616139844306
"Study2","G5","T2","TurnTaking",43,19.078542,73.7101,112.878702094991,0.61181627,3.4312913830941,-0.670295610072115,1.27172353292137,-0.424403930228235,-1.67283463367528
"Study2","G5","T2","TurnTaking",44,19.080208,73.7101,126.183838712297,0.64597783,3.4312913830941,1.32392994461,0.253380274314087,-0.565528062025627,-0.957983183102163
"Study2","G5","T2","TurnTaking",45,19.081877,73.7101,133.038,0.68092038,3.4312913830941,-0.612400542957187,0.892509799530079,0.365376269161515,0.642651168825247
"Study2","G5","T2","TurnTaking",46,19.083543,71.979412,133.038,0.66239016,3.4312913830941,0.40510310913941,1.45845466492576,-0.569308045819617,0.493941801916376
"Study2","G5","T2","TurnTaking",47,19.085208,71.0059,133.038,0.66027527,3.4312913830941,0.470025862697777,-0.520377026680452,-0.711505067754026,-0.835177614186658
"Study2","G5","T2","TurnTaking",48,19.086876,71.0059,132.00988,0.69304815,3.4312913830941,-0.0353552485333702,-1.53574376276041,1.60890761546665,-0.460376929227257
"Study2","G5","T2","TurnTaking",49,19.088541,71.0059,107.335,0.71095584,3.4312913830941,0.078661364966039,0.648377061216384,-0.647145869998473,-0.273234621795082
"Study2","G5","T2","TurnTaking",50,19.090208,71.0059,107.335,0.66658631,3.4312913830941,0.239922804549922,-0.505829330414972,-0.128825681678134,0.779572264248064
"Study2","G5","T2","TurnTaking",51,19.091874,71.0059,107.335,0.57151793,2.23456896388517,-0.840909787487233,0.157309952209285,-0.538840808021448,-0.917366555250731
"Study2","G5","T2","TurnTaking",52,19.093541,71.0059,107.335,0.4608063,1.4656554,-0.0353552485333702,-1.4599453992379,-0.773789537562501,1.10510259041027
"Study2","G5","T2","TurnTaking",53,19.095208,71.0059,107.335,0.33557739,1.8816619,-0.246324667556229,-0.856417579892623,0.365376269161515,0.783285101876366
"Study2","G5","T2","TurnTaking",54,19.096876,71.0059,110.54873,0.20087886,2.2822635,1.14445633617962,0.53694117932773,-0.700176200535063,0.62224256165884
"Study2","G5","T2","TurnTaking",55,19.098542,71.0059,112.782,0.083645637,2.6660278,0.496886646529142,-0.259633911367529,-0.617850995595057,-2.027920729245
"Study2","G5","T2","TurnTaking",56,19.100208,68.659788,112.782,0.01594543643,2.9700312,0.184459328925831,-2.0970304829668,-0.259896477630055,0.480168236916995
"Study2","G5","T2","TurnTaking",57,19.101877,67.3401,112.782,-0.057067867,3.1362185,-1.30202136923764,0.338605581872202,-0.614163379826108,0.244507922640524
"Study2","G5","T2","TurnTaking",58,19.103542,67.3401,112.782,-0.15249329,3.1508054,1.02993848851056,0.953723089668081,-2.20059131513951,0.0276868063159671
"Study2","G5","T2","TurnTaking",59,19.105207,67.3401,112.19973,-0.24565739,3.0566161,-0.434077193685773,-1.01374100311336,-0.500095974133059,0.41820373704047
"Study2","G5","T2","TurnTaking",60,19.106875,67.3401,108.303,-0.33320006,2.8652619,-0.0353552485333702,-0.30383990226598,0.0756055050172672,-0.112918402452077
"Study2","G5","T2","TurnTaking",61,19.108541,67.3401,108.303,-0.40575253,2.5954315,-0.686303731252239,-0.741476158857146,3.39298180866989,1.30221269615987
"Study2","G5","T2","TurnTaking",62,19.110207,67.3401,108.303,-0.45740961,2.2898463,1.85779171211575,-0.523130416499559,-0.404019017624936,-0.876391545388846
"Study2","G5","T2","TurnTaking",63,19.111874,67.3401,108.303,-0.51008004,1.9734624,1.81756693580138,-0.861672802827449,-0.569308045819617,0.220018485259512
"Study2","G5","T2","TurnTaking",64,19.113542,67.3401,108.303,-0.58255306,1.6708405,1.9403371259483,1.22459055121398,-0.303302344166671,-1.03968532193537
"Study2","G5","T2","TurnTaking",65,19.115208,67.3401,108.303,-0.63472293,1.3914643,-0.0353552485333702,-0.566422594994832,0.365376269161515,0.293606258072695
"Study2","G5","T2","TurnTaking",66,19.116876,65.444228,108.303,-0.65619505,1.523688235126,-0.11935804801969,0.365366208317127,-0.281709542005143,0.454770648173774
"Study2","G5","T2","TurnTaking",67,19.118542,64.3778,108.303,-0.63426823,3.4312913830941,1.92479611739933,-1.54237776676957,-0.579219277011179,-0.517173310243976
"Study2","G5","T2","TurnTaking",68,19.120209,64.3778,108.303,-0.53316039,3.4312913830941,-1.09411789806932,-0.806573800897106,0.365376269161515,-0.0430339104135848
"Study2","G5","T2","TurnTaking",69,19.121876,64.3778,108.303,-0.36263736,3.4312913830941,0.596708750080782,1.15327518196255,-0.486766273387053,-0.473570165638763
"Study2","G5","T2","TurnTaking",70,19.12354,64.3778,108.303,-0.09583127533,3.4312913830941,0.920222869490375,0.869819138215805,-0.16121900595539,1.10510259041027
"Study2","G5","T2","TurnTaking",71,19.125208,64.3778,102.289726,0.195523083,3.4312913830941,-0.686609980191164,-0.259633911367529,1.31660544760778,-0.896938780654865
"Study2","G5","T2","TurnTaking",72,19.126875,64.3778,99.8336,0.44453123,3.4312913830941,-0.0353552485333702,0.682546875734331,-0.561733867766248,-0.446256678015377
"Study2","G5","T2","TurnTaking",73,19.128541,64.3778,99.8336,0.6175049,3.4312913830941,-0.752880524189393,0.295542012267705,1.60890761546665,0.293606258072695
"Study2","G5","T2","TurnTaking",74,19.130207,64.3778,99.8336,0.70367132,3.40711946926316,0.11452341820052,1.05117688671798,-0.564329267165249,-2.06142944722243
"Study2","G5","T2","TurnTaking",75,19.131876,64.3778,99.8336,0.6996887,1.3135771,1.39261469820314,0.663306525637108,-0.333179847651116,0.0276868063159671
"Study2","G5","T2","TurnTaking",76,19.133543,63.85396,99.8336,0.67444768,1.8542149,0.0253233351818679,0.182799408913252,-0.188574151832943,0.0752321530361739
"Study2","G5","T2","TurnTaking",77,19.135208,63.5593,99.151672,0.68486931,2.2896761,-2.12164390361134,-2.32743043313327,-0.538840808021448,0.940485786941824
"Study2","G5","T2","TurnTaking",78,19.136876,63.5593,98.5222,0.61372986,2.58562,-0.805308962900782,0.654486394782683,-0.565528062025627,-0.335337445779922
"Study2","G5","T2","TurnTaking",79,19.138543,63.5593,98.5222,0.4196442,2.7284993,-1.7511955517916,-0.397313383833914,-0.492258902469958,0.480168236916995
"Study2","G5","T2","TurnTaking",80,19.140209,63.5593,98.5222,0.182980375,2.6681855,-0.0353552485333702,-0.507792324552012,0.365376269161515,0.545070968741119
"Study2","G5","T2","TurnTaking",81,19.141874,63.5593,98.5222,-0.03872679918,2.4566676,-2.04292690400166,-0.259633911367529,-0.138162525858595,-0.896938780654865
"Study2","G5","T2","TurnTaking",82,19.143541,63.5593,98.5222,-0.29107358,2.2190186,-1.82734128501495,-1.2808141655371,0.365376269161515,0.480168236916995
"Study2","G5","T2","TurnTaking",83,19.145208,63.5593,98.5222,-0.394378967825082,2.0231506,0.124317305009188,-1.88150706078968,-0.251107304785761,-1.42501467305856
"Study2","G5","T2","TurnTaking",84,19.146875,63.5593,92.433392,0.704790814499452,1.877432,1.18432956404015,-0.791816184300361,-0.440575439843121,0.480168236916995
"Study2","G5","T2","TurnTaking",85,19.14854,63.5593,91.6031,0.704790814499452,1.7708896,-0.795605062078817,1.15788543228538,0.365376269161515,1.07738771493518
"Study2","G5","T2","TurnTaking",86,19.150209,64.305284,91.6031,0.704790814499452,1.6793947,-0.696998363253714,-1.96062346939916,-0.484393409876074,0.00403359362601636
"Study2","G5","T2","TurnTaking",87,19.151877,64.7249,91.6031,0.704790814499452,1.5343111,1.50918450932689,0.583388160515725,3.03857280181993,0.596439056906166
"Study2","G5","T2","TurnTaking",88,19.153542,64.7249,91.6031,0.704790814499452,1.346533,0.944966986962363,-1.07090617741396,1.58786134780406,0.480168236916995
"Study2","G5","T2","TurnTaking",89,19.155208,64.7249,91.6031,0.704790814499452,1.1636377,-1.19181498168176,-2.07177954443632,-0.519564311718643,-1.11776182942949
"Study2","G5","T2","TurnTaking",90,19.156876,64.7249,91.193079,0.704790814499452,2.80897682348964,-0.114715488219647,-0.259633911367529,-0.0960498116725541,-0.0159832362645298
"Study2","G5","T2","TurnTaking",91,19.158542,64.7249,89.8204,0.704790814499452,3.4312913830941,-0.614629424357784,-1.91778995585273,-0.206628548112129,0.779572264248064
"Study2","G5","T2","TurnTaking",92,19.160207,64.7249,89.8204,0.704790814499452,3.4312913830941,-1.73932569409807,-0.43887534941249,3.03857280181993,0.0752321530361739
"Study2","G5","T2","TurnTaking",93,19.161874,64.7249,89.8204,0.704790814499452,3.4312913830941,-0.00953881637367808,-0.259633911367529,-0.311885465262797,0.519506385328747
"Study2","G5","T2","TurnTaking",94,19.163541,64.7249,89.8204,0.704790814499452,3.4312913830941,1.77907075805097,1.19248490982504,-0.746356234125298,-0.582159914806267
"Study2","G5","T2","TurnTaking",95,19.165208,64.7249,89.8204,0.704790814499452,1.59199144895694,-0.0353552485333702,-0.598020950647435,-0.311885465262797,-0.517173310243976
"Study2","G5","T2","TurnTaking",96,19.166874,64.458532,89.8204,0.704790814499452,1.6131165,0.344198790224802,0.751733574595557,-0.537397593156345,-0.538915152211507
"Study2","G5","T2","TurnTaking",97,19.168542,64.3087,90.872193,0.704790814499452,2.0858618,-0.0353552485333702,-0.259633911367529,-0.700925376270473,-0.0195001583937842
"Study2","G5","T2","TurnTaking",98,19.170209,64.3087,91.6031,0.704790814499452,2.5242126,0.167199401374635,-1.44699544442542,0.365376269161515,-0.625046295390574
"Study2","G5","T2","TurnTaking",99,19.171876,64.3087,91.6031,0.704790814499452,2.9021879,0.994242743721781,-0.0874439416684752,-0.440575439843121,0.700489300607922
"Study2","G5","T2","TurnTaking",100,19.173542,64.3087,91.6031,0.704790814499452,3.1800631,-0.0353552485333702,0.616066975678731,0.356340354047918,0.552979265105134
"Study2","G5","T2","TurnTaking",101,19.175208,64.3087,91.6031,0.704790814499452,3.3140103,-0.728028441239875,1.59687195903218,-0.472534776507337,0.468616139844306
"Study2","G5","T2","TurnTaking",102,19.176876,64.3087,91.6031,0.704790814499452,3.3195676,1.62789577593155,-0.259633911367529,0.356340354047918,-0.451589402330929
"Study2","G5","T2","TurnTaking",103,19.17854,64.3087,93.1298,0.704790814499452,3.2173675,0.15654072835481,-0.236445653570804,0.365376269161515,-0.250537094466341
"Study2","G5","T2","TurnTaking",104,19.180207,64.3087,95.2381,0.704790814499452,2.9736635,-1.57280916732544,-1.30936254827731,-0.472534776507337,-2.14433515230741
"Study2","G5","T2","TurnTaking",105,19.181875,64.3087,95.2381,0.704790814499452,2.6247195,-0.568964704834092,-0.384643931261175,-0.621538611364005,0.908669697857484
"Study2","G5","T2","TurnTaking",106,19.183541,64.53046,95.2381,0.440543009744556,2.2602665,-1.44117763351319,-0.259633911367529,-0.444597001548756,-0.752032987761374
"Study2","G5","T2","TurnTaking",107,19.185207,64.6552,95.2381,-0.362799081,1.920517,-0.0353552485333702,-1.08583077411686,0.365376269161515,0.480168236916995
"Study2","G5","T2","TurnTaking",108,19.186876,64.6552,95.2381,0.1980254753,1.6619934,0.282701288289536,0.930164813088217,0.597106279701405,-0.182086130469664
"Study2","G5","T2","TurnTaking",109,19.188543,64.6552,95.311012,0.81076057,1.4744532,-0.115485470796373,-0.956843118675557,0.365376269161515,-0.47656146081935
"Study2","G5","T2","TurnTaking",110,19.190209,64.6552,95.6938,1.4002014,1.3169771,-1.3018683111381,1.34876533757793,0.365376269161515,-0.835177614186658
"Study2","G5","T2","TurnTaking",111,19.191876,64.6552,95.6938,1.8518554,1.2847203,0.790329200651808,1.61794283180274,0.365376269161515,0.570635552153491
"Study2","G5","T2","TurnTaking",112,19.193542,64.6552,95.6938,2.0753452,1.4666875,0.691538058958164,-0.259633911367529,-0.387563298702231,0.274803148590885
"Study2","G5","T2","TurnTaking",113,19.195208,64.6552,95.6938,2.1028536,1.8438593,0.973875529297418,0.50538880622388,-0.98598020677997,-0.807074491533571
"Study2","G5","T2","TurnTaking",114,19.196875,64.6552,95.6938,2.0443632,2.3514224,-0.339275772570114,0.9102744488141,0.365376269161515,0.648284987751817
"Study2","G5","T2","TurnTaking",115,19.19854,64.6552,96.25016,1.9633059,2.9107943,-1.63329816516638,0.601543704925915,-0.220064543139259,1.18367670164938
"Study2","G5","T2","TurnTaking",116,19.200208,66.81328,99.6678,1.901575,3.457742,1.35394175040752,0.605506809548422,-0.628892527203815,-0.136093772461424
"Study2","G5","T2","TurnTaking",117,19.201875,68.0272,99.6678,1.8838853,3.9649571,-0.384638802582591,1.10721926974779,-0.105478455459441,0.444635604918141
"Study2","G5","T2","TurnTaking",118,19.203542,68.0272,99.6678,1.9016451,4.358291,-1.20280233631996,0.745882143150525,-0.370979685591008,0.00403359362601636
"Study2","G5","T2","TurnTaking",119,19.205208,68.0272,99.6678,1.9294924,4.5634244,0.0938725306443408,0.433776853879168,1.21662771834984,-0.0195001583937842
"Study2","G5","T2","TurnTaking",120,19.206877,68.0272,99.6678,1.939814,4.5783568,-1.19763284390209,0.866879526703276,-0.650776643905857,0.244507922640524
"Study2","G5","T2","TurnTaking",121,19.208543,68.0272,100.86662,1.9264183,4.4539277,1.12907136595103,-0.989888055757936,-0.575742828757941,-0.340729900430549
"Study2","G5","T2","TurnTaking",122,19.210208,68.0272,103.093,1.912717,4.2228365,-0.473595450525627,-0.0931892394801837,0.365376269161515,0.0991242870664266
"Study2","G5","T2","TurnTaking",123,19.211876,68.0272,103.093,1.8409242,3.9325498,-0.0820372287602038,-0.221248377746094,-0.647145869998473,0.0752321530361739
"Study2","G5","T2","TurnTaking",124,19.213541,68.0272,103.093,1.7082403,3.6165404,-1.16422960002368,-1.49118371761842,0.365376269161515,0.582505164339722
"Study2","G5","T2","TurnTaking",125,19.215208,68.0272,103.093,1.5632319,3.2614409,-0.0353552485333702,0.313899132350029,-0.5349968771332,0.596439056906166
"Study2","G5","T2","TurnTaking",126,19.216874,72.913472,103.093,1.4476107,2.8769625,-1.05635123707463,1.16381952800993,-0.476492391118713,0.466130163298458
"Study2","G5","T2","TurnTaking",127,19.218541,75.662,102.6275,1.384942,2.5437316,0.123997599118574,-0.51243760505848,0.365376269161515,-0.745683653142834
"Study2","G5","T2","TurnTaking",128,19.220208,75.662,101.868,1.3659217,2.4669861,-1.80937895475407,-0.469453010016693,-0.5349968771332,0.596439056906166
"Study2","G5","T2","TurnTaking",129,19.221876,75.662,101.868,1.380602,2.7257173,0.768489246810719,0.416613889287906,3.13953815842254,-0.116858215353665
"Study2","G5","T2","TurnTaking",130,19.223542,75.662,101.868,1.3887633,3.1164945,0.556604820733877,-1.04809883323236,0.0152891846654361,0.480168236916995
"Study2","G5","T2","TurnTaking",131,19.225208,75.662,101.868,1.3604429,3.4676087,-1.97598537160311,-0.259633911367529,-0.492258902469958,1.24534941716787
"Study2","G5","T2","TurnTaking",132,19.226877,75.662,101.868,1.3174074,3.7668362,-0.195638881955389,1.1759078098436,-0.220064543139259,0.480168236916995
"Study2","G5","T2","TurnTaking",133,19.228542,75.662,102.75126,1.2956572,4.0079314,-0.0353552485333702,0.438341556270902,-0.436539667672095,-0.0195001583937842
"Study2","G5","T2","TurnTaking",134,19.230207,75.662,103.27,1.2843816,4.1538144,0.968237037028972,-0.259633911367529,-0.375136246717857,-1.05833014602923
"Study2","G5","T2","TurnTaking",135,19.231875,75.662,103.27,1.2642848,4.2031302,0.529195518566901,-1.81634446836044,3.08781206439953,0.318334616794009
"Study2","G5","T2","TurnTaking",136,19.233541,76.786736,103.27,1.2566546,4.1827147,-0.49537647118136,0.137685313174372,1.31660544760778,-1.61847979484049
"Study2","G5","T2","TurnTaking",137,19.235207,77.4194,103.27,1.1680317,4.1240874,0.414676180945861,-0.259633911367529,-0.661633439464533,0.570635552153491
"Study2","G5","T2","TurnTaking",138,19.236874,77.4194,103.27,0.93008725,4.0417173,0.364065898877688,-1.6016690037544,-0.341635074558723,-1.60910356576166
"Study2","G5","T2","TurnTaking",139,19.238542,77.4194,104.2528,0.8468872,3.9209654,-0.598252004288553,-0.841442915234939,-0.700925376270473,0.368030255576937
"Study2","G5","T2","TurnTaking",140,19.240208,77.4194,104.53,0.81650084,3.7956363,-0.0428836376045992,0.921330861392106,-0.606759727357431,-2.57115618069089
"Study2","G5","T2","TurnTaking",141,19.241876,77.4194,104.53,0.8102143,3.6932037,-0.260229903948113,0.676110361991269,0.195740779432246,-0.538915152211507
"Study2","G5","T2","TurnTaking",142,19.243542,77.4194,104.53,0.82146297,3.5907833,-0.51526172901251,-1.51279316859706,0.00045345879729731,0.480168236916995
"Study2","G5","T2","TurnTaking",143,19.245209,77.4194,104.53,0.83601382,3.4515505,1.04051562302706,-0.259633911367529,-0.366808913998768,0.293606258072695
"Study2","G5","T2","TurnTaking",144,19.246876,77.4194,104.53,0.84503467,3.2990598,-0.752398744661334,1.05567943878389,-0.0191782991402813,-0.182086130469664
"Study2","G5","T2","TurnTaking",145,19.24854,77.4194,100.156075,0.83688961,3.1405149,1.391542126034,-0.259633911367529,0.859203819162535,-0.429608639023094
"Study2","G5","T2","TurnTaking",146,19.250208,49.335496,99.5025,0.83201911,3.0000762,0.740255765374524,1.76269754682504,0.365376269161515,0.343182436185473
"Study2","G5","T2","TurnTaking",147,19.251875,33.5383,99.5025,0.83878472,2.91593,-0.499204029589323,0.534915861017805,-0.770379025868677,0.427084443259517
"Study2","G5","T2","TurnTaking",148,19.253541,33.5383,99.5025,0.79602662,2.8663823,1.22853815876071,-0.820023044480933,-0.277361139595516,0.370479199315037
"Study2","G5","T2","TurnTaking",149,19.255207,33.5383,99.5025,0.68216857,2.811804,-1.19202524034748,0.820096846832322,-0.628892527203815,-0.0664482017632335
"Study2","G5","T2","TurnTaking",150,19.256876,33.5383,99.5025,0.53538817,2.7544429,-1.59291965203222,0.964241706349799,-0.0289266783984644,-1.27339519050256
"Study2","G5","T2","TurnTaking",151,19.258543,33.5383,104.22835,0.38694454,2.7865993,-0.0758275538164598,0.719042242443854,-0.281709542005143,0.00403359362601636
"Study2","G5","T2","TurnTaking",152,19.260208,33.5383,104.53,0.21967468,3.1765595,0.556361503701698,-0.819518714144701,-0.281709542005143,-0.407508415045111
"Study2","G5","T2","TurnTaking",153,19.261876,33.5383,104.53,0.042016596,3.8472473,-0.0353552485333702,-0.14192735114084,-0.565528062025627,0.480168236916995
"Study2","G5","T2","TurnTaking",154,19.263543,33.5383,104.53,-0.132260093,4.5032743,1.67910449395328,0.718711063784592,0.0654450222627474,0.674327413844795
"Study2","G5","T2","TurnTaking",155,19.265209,33.5383,104.53,-0.29520566,4.9579381,-0.0353552485333702,1.04685982947066,4.16077325374221,0.700489300607922
"Study2","G5","T2","TurnTaking",156,19.266874,51.098172,106.98245,-0.43142699,5.2232607,-1.70349985068754,-0.996291538558604,-0.614163379826108,3.78161890514948
"Study2","G5","T2","TurnTaking",157,19.268541,60.9756,108.303,-0.52196656,5.3412442,-1.38422363817984,0.606424808976368,0.0103368374766938,0.272185406925861
"Study2","G5","T2","TurnTaking",158,19.270208,60.9756,108.303,-0.60571289,5.3620096,-0.612630078418228,1.7540687346659,0.365376269161515,-1.46229834821277
"Study2","G5","T2","TurnTaking",159,19.271875,60.9756,108.303,-0.0676829934752466,5.3336519,-0.721314455227252,0.921073828506164,0.660145893640756,1.12774516583075
"Study2","G5","T2","TurnTaking",160,19.27354,60.9756,108.303,0.704790814499452,5.2962611,-0.0353552485333702,1.27905275134439,-0.444597001548756,0.195648508548654
"Study2","G5","T2","TurnTaking",161,19.275209,60.9756,109.49557,0.704790814499452,5.2719584,-0.748215462359388,0.342409355659426,0.356340354047918,0.480168236916995
"Study2","G5","T2","TurnTaking",162,19.276877,60.9756,112.15,0.704790814499452,5.2499233,0.72830490037313,-0.259633911367529,-0.492258902469958,-0.312608858676942
"Study2","G5","T2","TurnTaking",163,19.278542,60.9756,112.15,0.704790814499452,5.2212346,1.97971553082751,-0.259633911367529,-0.206628548112129,1.03951868249723
"Study2","G5","T2","TurnTaking",164,19.280208,60.9756,112.15,0.704790814499452,5.1762331,-0.416767673136083,-0.571250154149193,-0.770379025868677,0.0276868063159671
"Study2","G5","T2","TurnTaking",165,19.281876,60.9756,112.15,0.704790814499452,5.1276917,-0.266930329721042,0.321034424371781,-0.569308045819617,-0.473570165638763
"Study2","G5","T2","TurnTaking",166,19.283542,60.505456,112.15,0.704790814499452,5.0865241,-1.74734553561997,-0.654064637530236,-0.350061880535549,-0.451589402330929
"Study2","G5","T2","TurnTaking",167,19.285207,60.241,110.13198,0.704790814499452,5.0634666,0.57171688894777,-0.549031543053989,-0.742895985802605,0.293606258072695
"Study2","G5","T2","TurnTaking",168,19.286874,60.241,109.689,0.704790814499452,5.0613483,-0.891230712632154,-0.492059252072264,0.365376269161515,-0.295812688453673
"Study2","G5","T2","TurnTaking",169,19.288541,60.241,109.689,0.704790814499452,5.0717863,-1.08564325398746,-0.259633911367529,-0.89572954108213,0.648284987751817
